Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
106,Paul Davis,PF,25,WAS,2,0,8,9.0,18.0,.500,0.0,0.0,,9.0,18.0,.500,4.5,9.0,.500,0.0,0.0,0.0,13.5,0.0,4.5,0.0,0.0,22.5
107,Ricky Davis,SF,30,LAC,36,2,499,4.5,10.3,.434,1.2,3.0,.381,3.3,7.3,.455,1.3,2.2,.581,0.7,3.4,4.1,2.8,0.8,0.2,2.1,2.8,11.4
108,Austin Daye,SF,21,DET,69,4,915,5.4,11.6,.464,1.1,3.7,.305,4.2,7.9,.540,1.8,2.2,.821,1.3,5.5,6.8,1.3,1.0,1.0,1.9,4.5,13.7
109,Carlos Delfino,SF,27,MIL,75,66,2279,4.7,11.6,.408,2.1,5.8,.367,2.6,5.8,.450,1.5,1.9,.782,0.8,5.4,6.2,3.2,1.3,0.3,1.9,2.2,13.0
110,Luol Deng,SF,24,CHI,70,69,2651,6.4,13.8,.466,0.4,1.1,.386,6.0,12.6,.474,3.4,4.5,.764,1.8,5.2,7.0,1.9,0.9,0.8,1.8,1.8,16.7
111,DeMar DeRozan,SG,20,TOR,77,65,1664,5.5,11.1,.498,0.1,0.3,.250,5.4,10.7,.506,3.2,4.2,.763,1.4,3.4,4.8,1.1,0.9,0.4,1.3,3.8,14.3
112,Boris Diaw,PF,27,CHA,82,82,2906,4.6,9.6,.483,0.8,2.6,.320,3.8,7.0,.541,1.4,1.8,.769,1.6,3.6,5.3,4.0,0.7,0.7,2.2,2.7,11.5
113,Yakhouba Diawara,SG,27,MIA,6,2,44,1.6,8.2,.200,0.8,4.9,.167,0.8,3.3,.250,0.0,0.0,,0.8,2.5,3.3,2.5,0.8,0.0,2.5,6.5,4.1
114,Travis Diener,PG,27,TOT,9,0,51,1.4,7.1,.200,0.7,4.9,.143,0.7,2.1,.333,0.7,2.8,.250,0.0,2.1,2.1,5.6,2.8,0.0,0.0,1.4,4.2
114,Travis Diener,PG,27,IND,4,0,25,1.4,8.6,.167,1.4,7.2,.200,0.0,1.4,.000,0.0,2.9,.000,0.0,2.9,2.9,5.8,4.3,0.0,0.0,1.4,4.3
114,Travis Diener,PG,27,POR,5,0,26,1.4,5.5,.250,0.0,2.8,.000,1.4,2.8,.500,1.4,2.8,.500,0.0,1.4,1.4,5.5,1.4,0.0,0.0,1.4,4.2
115,DeSagana Diop,C,28,CHA,27,0,262,2.1,4.0,.517,0.0,0.0,,2.1,4.0,.517,0.3,1.2,.222,3.3,5.6,8.9,0.7,0.7,1.9,1.6,4.3,4.4
116,Keyon Dooling,PG,29,NJN,53,8,971,4.8,12.0,.398,2.2,5.8,.376,2.6,6.2,.419,1.7,2.3,.770,0.3,1.7,2.0,5.0,1.3,0.0,2.2,3.0,13.5
117,Joey Dorsey,PF,26,TOT,15,0,106,3.1,6.8,.450,0.0,0.0,,3.1,6.8,.450,1.7,4.1,.417,5.4,9.2,14.6,0.7,1.0,0.7,2.0,7.1,7.8
117,Joey Dorsey,PF,26,HOU,7,0,54,3.3,7.3,.455,0.0,0.0,,3.3,7.3,.455,0.7,1.3,.500,7.3,9.3,16.7,1.3,1.3,0.7,2.7,8.0,7.3
117,Joey Dorsey,PF,26,SAC,8,0,52,2.8,6.2,.444,0.0,0.0,,2.8,6.2,.444,2.8,6.9,.400,3.5,9.0,12.5,0.0,0.7,0.7,1.4,6.2,8.3
118,Toney Douglas,PG,23,NYK,56,12,1087,5.9,12.9,.458,2.3,5.8,.389,3.7,7.2,.514,1.8,2.3,.809,1.3,2.3,3.6,3.7,1.4,0.1,1.8,3.8,15.9
119,Chris Douglas-Roberts,SF,23,NJN,67,38,1730,5.3,11.9,.445,0.3,1.1,.259,5.0,10.8,.464,2.8,3.3,.847,0.9,3.2,4.1,1.9,1.1,0.4,2.0,2.1,13.7
120,Goran Dragić,PG,23,PHO,80,2,1442,5.5,12.3,.452,1.8,4.7,.394,3.7,7.6,.488,2.9,4.0,.736,0.9,3.3,4.3,6.0,1.2,0.2,3.1,3.3,15.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Jared Dudley,SF,24,PHO,82,1,1991,4.1,8.9,.459,2.2,4.7,.458,1.9,4.1,.461,1.9,2.5,.754,1.8,3.3,5.1,2.1,1.5,0.3,1.2,2.9,12.2
122,Chris Duhon,PG,27,NYK,67,59,2072,2.9,7.8,.373,1.6,4.5,.349,1.4,3.4,.404,1.2,1.7,.716,0.5,2.6,3.1,6.6,1.0,0.1,1.9,1.4,8.6
123,Tim Duncan*,C,33,SAS,78,77,2438,8.3,16.0,.518,0.0,0.2,.182,8.3,15.8,.522,4.0,5.5,.725,3.3,8.4,11.6,3.6,0.7,1.7,2.1,2.2,20.6
124,Mike Dunleavy,SF,29,IND,67,15,1486,5.5,13.5,.410,1.8,5.7,.318,3.7,7.8,.478,3.2,3.8,.842,0.6,5.1,5.7,2.5,0.9,0.4,1.7,2.5,16.1
125,Kevin Durant,SF,21,OKC,82,82,3239,8.8,18.5,.476,1.4,3.9,.365,7.4,14.6,.506,8.4,9.3,.900,1.2,5.8,6.9,2.6,1.2,0.9,3.0,1.9,27.5
126,Wayne Ellington,SG,22,MIN,76,1,1384,4.9,11.7,.424,1.7,4.2,.395,3.3,7.4,.441,1.6,1.8,.871,0.9,3.3,4.1,1.9,0.5,0.1,1.9,1.9,13.1
127,Monta Ellis,SG,24,GSW,64,64,2647,8.6,19.1,.449,1.0,3.1,.338,7.5,16.0,.470,4.0,5.3,.753,0.6,2.9,3.5,4.6,1.9,0.3,3.3,2.6,22.2
128,Francisco Elson,C,33,TOT,12,0,66,2.7,8.2,.333,0.0,0.0,,2.7,8.2,.333,1.1,2.7,.400,3.3,4.4,7.6,1.1,0.5,0.0,0.5,3.8,6.5
128,Francisco Elson,C,33,MIL,11,0,62,2.3,7.5,.308,0.0,0.0,,2.3,7.5,.308,1.2,1.2,1.000,2.9,4.6,7.5,1.2,0.6,0.0,0.6,4.1,5.8
128,Francisco Elson,C,33,PHI,1,0,4,9.0,18.0,.500,0.0,0.0,,9.0,18.0,.500,0.0,27.0,.000,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,18.0
129,Maurice Evans,SF,31,ATL,79,5,1317,4.8,10.7,.445,1.6,4.6,.337,3.2,6.1,.527,1.3,1.7,.754,1.6,2.6,4.2,1.3,0.9,0.5,0.5,3.4,12.4
130,Reggie Evans,PF,29,TOR,28,1,311,3.9,8.0,.493,0.0,0.0,,3.9,8.0,.493,3.1,6.9,.450,3.5,8.7,12.2,0.9,1.6,0.5,2.5,5.1,11.0
131,Tyreke Evans,SG,20,SAC,72,72,2677,7.2,15.7,.458,0.5,1.9,.255,6.7,13.8,.485,4.7,6.3,.748,0.9,4.2,5.1,5.6,1.5,0.3,2.9,2.7,19.5
132,Jordan Farmar,PG,23,LAL,82,0,1474,5.5,12.6,.435,2.1,5.6,.376,3.4,7.0,.483,1.4,2.1,.671,0.3,2.9,3.2,3.1,1.3,0.3,1.8,2.7,14.4
133,Raymond Felton,PG,25,CHA,80,80,2643,5.3,11.5,.459,0.8,2.1,.385,4.5,9.4,.475,1.8,2.4,.763,0.7,3.2,3.9,6.1,1.7,0.3,2.3,2.3,13.2
134,Rudy Fernández,SG,24,POR,62,2,1441,4.0,10.6,.378,2.4,6.6,.368,1.5,3.9,.395,2.1,2.4,.867,0.9,3.2,4.1,3.2,1.5,0.3,1.8,2.2,12.6
135,Kyrylo Fesenko,C,23,UTA,49,5,408,4.6,8.4,.547,0.0,0.1,.000,4.6,8.3,.553,2.1,5.0,.421,2.9,5.0,7.9,1.3,0.5,1.7,2.1,6.9,11.3
136,Michael Finley,SF,36,TOT,46,7,709,4.1,9.3,.440,1.6,4.2,.390,2.5,5.2,.480,0.4,0.8,.533,0.3,3.3,3.6,2.2,0.5,0.3,1.1,1.7,10.3
136,Michael Finley,SF,36,SAS,25,6,395,3.4,8.8,.381,1.2,3.7,.317,2.2,5.1,.429,0.5,0.8,.667,0.5,3.0,3.5,1.7,0.5,0.4,1.2,1.1,8.5
136,Michael Finley,SF,36,BOS,21,1,314,5.0,10.0,.506,2.2,4.7,.463,2.9,5.3,.543,0.2,0.7,.333,0.1,3.7,3.8,2.8,0.5,0.2,0.9,2.4,12.5
137,Derek Fisher,PG,35,LAL,82,82,2227,3.4,9.0,.380,1.3,3.6,.348,2.2,5.4,.401,1.8,2.1,.856,0.4,2.3,2.7,3.2,1.5,0.1,1.3,3.3,9.9
138,Jonny Flynn,PG,20,MIN,81,81,2339,6.1,14.7,.417,1.2,3.3,.358,4.9,11.3,.434,3.4,4.2,.826,0.4,2.6,2.9,5.5,1.3,0.0,3.6,1.5,16.8
139,T.J. Ford,PG,26,IND,47,32,1189,5.6,12.7,.445,0.2,1.5,.160,5.4,11.1,.484,3.1,4.1,.770,1.2,3.3,4.5,5.4,1.3,0.3,2.7,3.1,14.7
140,Jeff Foster,C,33,IND,16,3,255,3.1,6.5,.478,0.0,0.1,.000,3.1,6.4,.489,0.7,1.3,.556,4.8,6.6,11.4,3.0,0.4,0.6,2.0,6.4,6.9
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Randy Foye,PG,26,WAS,70,38,1667,5.5,13.4,.414,1.4,3.9,.346,4.2,9.4,.442,2.8,3.1,.890,0.3,2.5,2.8,4.9,0.7,0.2,2.0,2.7,15.2
142,Channing Frye,C,26,PHO,81,41,2190,5.2,11.6,.451,2.8,6.4,.439,2.4,5.1,.466,1.6,2.0,.810,1.1,5.9,7.0,1.9,1.1,1.2,1.2,4.3,14.9
143,Dan Gadzuric,C,31,MIL,32,6,314,4.5,10.2,.438,0.0,0.0,,4.5,10.2,.438,1.1,2.9,.400,4.4,6.2,10.5,1.4,1.0,1.5,1.7,7.2,10.1
144,Sundiata Gaines,PG,23,UTA,32,0,217,6.3,13.6,.463,1.2,4.3,.269,5.1,9.3,.554,3.8,7.6,.500,1.0,3.8,4.8,6.5,2.0,0.0,2.3,2.8,17.6
145,Danilo Gallinari,SF,21,NYK,81,74,2747,5.1,12.1,.423,2.4,6.4,.381,2.7,5.8,.469,3.3,4.0,.818,0.9,4.4,5.2,1.8,1.0,0.8,1.4,2.5,16.0
146,Francisco García,SG,28,SAC,25,4,575,5.1,11.0,.466,1.4,3.7,.390,3.7,7.3,.504,0.9,1.1,.882,0.7,3.4,4.1,2.8,0.6,1.2,1.3,3.1,12.6
147,Kevin Garnett*,PF,33,BOS,69,69,2060,7.0,13.5,.521,0.0,0.1,.200,7.0,13.4,.523,3.2,3.9,.837,1.4,7.5,8.8,3.2,1.2,1.0,1.8,3.0,17.3
148,Marc Gasol,C,25,MEM,69,69,2469,5.5,9.5,.581,0.0,0.0,.000,5.5,9.5,.582,3.7,5.5,.670,3.0,6.3,9.3,2.4,1.0,1.6,2.0,3.7,14.7
149,Pau Gasol*,C,29,LAL,65,65,2403,6.8,12.6,.536,0.0,0.1,.000,6.8,12.6,.539,4.3,5.4,.790,3.6,7.4,11.0,3.3,0.6,1.7,2.1,2.3,17.8
150,Rudy Gay,SF,23,MEM,80,80,3175,6.8,14.6,.466,0.7,2.3,.327,6.1,12.3,.492,3.4,4.5,.753,1.3,4.0,5.4,1.7,1.3,0.7,1.9,2.3,17.8
151,Alonzo Gee,SG,22,WAS,11,2,182,5.5,11.7,.475,1.4,1.8,.778,4.2,9.9,.420,3.6,5.7,.621,3.0,3.6,6.5,1.4,1.4,0.2,2.0,2.6,16.0
152,Devean George,SF,32,GSW,45,4,761,4.2,9.7,.432,2.3,5.8,.390,1.9,3.9,.494,0.8,1.1,.696,1.0,4.4,5.4,1.5,1.9,0.5,0.7,4.2,11.4
153,Daniel Gibson,PG,23,CLE,56,10,1068,4.2,9.0,.466,2.4,5.0,.477,1.8,4.0,.454,1.1,1.7,.694,0.4,2.0,2.5,2.4,0.8,0.2,1.2,2.7,12.0
154,Taj Gibson,PF,24,CHI,82,70,2204,5.1,10.3,.494,0.0,0.0,,5.1,10.3,.494,1.8,2.9,.646,3.7,6.3,10.0,1.1,0.8,1.7,1.9,4.6,12.0
155,J.R. Giddens,SF,24,TOT,32,1,239,4.2,9.0,.467,0.0,1.5,.000,4.2,7.5,.560,2.0,3.5,.565,2.4,5.3,7.7,2.0,1.4,0.3,2.6,4.4,10.4
155,J.R. Giddens,SF,24,BOS,21,1,99,3.3,7.6,.429,0.0,0.7,.000,3.3,6.9,.474,2.2,4.4,.500,1.5,5.8,7.3,2.2,1.5,0.4,2.5,3.6,8.7
155,J.R. Giddens,SF,24,NYK,11,0,140,4.9,10.0,.487,0.0,2.1,.000,4.9,8.0,.613,1.8,2.8,.636,3.1,4.9,8.0,1.8,1.3,0.3,2.6,4.9,11.6
156,Trey Gilder,SF,25,MEM,2,0,5,7.2,7.2,1.000,0.0,0.0,,7.2,7.2,1.000,0.0,0.0,,0.0,7.2,7.2,0.0,7.2,0.0,0.0,0.0,14.4
157,Manu Ginóbili*,SG,32,SAS,75,21,2150,6.7,15.1,.441,2.2,5.9,.377,4.5,9.3,.481,5.2,5.9,.870,1.1,3.6,4.8,6.2,1.7,0.4,2.6,2.6,20.7
158,Ryan Gomes,SF,27,MIN,76,64,2210,5.3,11.9,.447,1.2,3.2,.372,4.1,8.7,.475,1.7,2.1,.825,1.2,4.4,5.7,2.0,1.0,0.3,1.5,2.5,13.6
159,Drew Gooden,C-PF,28,TOT,70,33,1755,5.9,12.3,.478,0.0,0.2,.125,5.9,12.2,.483,3.8,4.4,.861,4.2,6.9,11.1,1.0,0.8,1.2,2.2,4.0,15.7
159,Drew Gooden,C,28,DAL,46,11,1030,5.5,11.7,.467,0.0,0.2,.167,5.5,11.5,.473,3.3,4.0,.809,4.3,6.7,11.0,0.9,0.9,1.7,2.0,4.5,14.3
159,Drew Gooden,PF,28,LAC,24,22,725,6.5,13.2,.492,0.0,0.1,.000,6.5,13.1,.496,4.6,5.0,.921,4.2,7.1,11.2,1.0,0.7,0.4,2.6,3.2,17.6
160,Ben Gordon,SG,26,DET,62,17,1730,6.1,14.5,.416,1.6,4.9,.321,4.5,9.7,.465,4.1,4.8,.861,0.5,1.9,2.5,3.5,1.0,0.1,2.5,3.1,17.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Eric Gordon,SG,21,LAC,62,60,2229,5.7,12.7,.449,1.9,5.2,.371,3.8,7.5,.503,3.6,4.8,.742,0.4,2.2,2.6,3.0,1.1,0.2,2.3,1.6,16.9
162,Marcin Gortat,C,25,ORL,81,0,1088,4.0,7.5,.533,0.0,0.1,.000,4.0,7.4,.540,1.7,2.5,.680,3.4,7.8,11.3,0.6,0.6,2.3,1.5,4.6,9.7
163,Joey Graham,SF,27,DEN,63,18,759,5.0,9.6,.520,0.1,0.6,.154,4.9,9.0,.545,2.6,3.5,.740,1.8,4.0,5.8,1.0,1.1,0.3,2.0,4.9,12.6
164,Stephen Graham,SG,27,CHA,70,8,804,5.3,10.7,.496,0.7,2.2,.320,4.6,8.5,.542,1.9,2.9,.646,1.1,5.0,6.0,1.0,0.9,0.4,1.6,4.2,13.3
165,Danny Granger,SF,26,IND,62,62,2278,7.7,18.0,.428,2.5,6.9,.361,5.2,11.1,.471,5.7,6.8,.848,1.1,4.3,5.4,2.7,1.5,0.8,2.5,2.9,23.7
166,Aaron Gray,C,25,TOT,32,0,311,4.9,9.5,.512,0.0,0.0,,4.9,9.5,.512,2.3,3.2,.714,5.2,7.1,12.3,2.5,1.0,1.3,2.1,6.3,12.0
166,Aaron Gray,C,25,CHI,8,0,50,5.8,15.1,.381,0.0,0.0,,5.8,15.1,.381,1.4,5.0,.286,3.6,7.9,11.5,1.4,0.0,0.0,0.7,7.2,13.0
166,Aaron Gray,C,25,NOH,24,0,261,4.7,8.4,.557,0.0,0.0,,4.7,8.4,.557,2.5,2.9,.857,5.5,6.9,12.4,2.8,1.2,1.5,2.3,6.1,11.9
167,Danny Green,SG,22,CLE,20,0,115,4.7,12.2,.385,1.9,6.9,.273,2.8,5.3,.529,1.3,1.9,.667,2.5,2.8,5.3,1.6,1.9,0.9,1.6,2.8,12.5
168,Jeff Green,PF,23,OKC,82,82,3043,5.7,12.7,.453,1.2,3.7,.333,4.5,9.0,.503,2.0,2.6,.740,1.3,4.5,5.8,1.6,1.2,0.9,1.6,2.6,14.7
169,Willie Green,SG,28,PHI,73,18,1553,5.7,12.6,.457,1.1,3.2,.346,4.7,9.4,.494,2.2,2.6,.833,0.5,2.5,3.0,3.5,0.7,0.3,1.6,3.1,14.8
170,Donté Greene,SF,21,SAC,76,50,1630,5.4,12.2,.441,1.5,4.0,.377,3.9,8.2,.473,2.0,3.1,.643,1.2,4.0,5.2,1.6,0.9,1.2,2.1,3.3,14.3
171,Taylor Griffin,SF,23,PHO,8,0,32,4.5,11.3,.400,0.0,2.3,.000,4.5,9.0,.500,2.3,4.5,.500,0.0,2.3,2.3,1.1,0.0,2.3,1.1,4.5,11.3
172,Hamed Haddadi,C,24,MEM,36,0,240,3.6,9.3,.387,0.0,0.5,.000,3.6,8.8,.407,2.1,2.8,.737,3.9,7.3,11.3,1.5,0.1,2.1,3.0,8.6,9.3
173,Malik Hairston,SG,22,SAS,47,0,317,4.5,8.6,.526,0.2,1.2,.182,4.3,7.4,.585,1.9,3.4,.567,1.5,4.1,5.6,1.8,0.5,1.0,1.2,3.3,11.2
174,Marcus Haislip,SF,29,SAS,10,0,44,8.2,17.2,.476,2.5,4.1,.600,5.7,13.1,.438,1.6,4.1,.400,3.3,4.9,8.2,0.0,0.0,1.6,2.5,4.1,20.5
175,Richard Hamilton,SG,31,DET,46,46,1552,6.8,16.6,.409,1.0,3.2,.297,5.8,13.4,.435,4.7,5.6,.846,0.7,2.1,2.8,4.7,0.7,0.1,2.7,2.7,19.3
176,Tyler Hansbrough,PF,24,IND,29,1,511,5.7,15.9,.360,0.0,0.3,.000,5.7,15.6,.367,5.9,8.0,.743,4.2,5.5,9.7,2.0,1.2,0.6,1.5,4.9,17.3
177,James Harden,SG,20,OKC,76,0,1738,4.8,12.0,.403,1.9,5.1,.375,2.9,6.8,.424,4.0,5.0,.808,1.0,4.1,5.1,2.8,1.7,0.4,2.2,4.1,15.6
178,Al Harrington,PF,29,NYK,72,15,2195,7.3,16.9,.435,2.3,6.7,.342,5.1,10.2,.496,3.9,5.2,.757,1.4,5.2,6.6,1.8,1.0,0.4,2.2,3.4,20.9
179,Devin Harris,PG,26,NJN,64,61,2221,5.8,14.3,.403,1.0,3.5,.276,4.8,10.8,.444,5.0,6.3,.798,0.4,2.9,3.3,6.9,1.3,0.3,2.9,2.9,17.5
180,Mike Harris,PF,26,TOT,13,0,96,4.1,11.3,.367,0.0,0.4,.000,4.1,10.9,.379,2.6,4.1,.636,3.7,5.2,9.0,1.1,1.9,0.4,3.4,5.2,10.9
180,Mike Harris,PF,26,HOU,8,0,82,4.4,11.9,.370,0.0,0.4,.000,4.4,11.4,.385,2.2,4.0,.556,4.0,4.8,8.8,1.3,1.8,0.4,4.0,4.4,11.0
180,Mike Harris,PF,26,WAS,5,0,14,2.6,7.7,.333,0.0,0.0,,2.6,7.7,.333,5.1,5.1,1.000,2.6,7.7,10.3,0.0,2.6,0.0,0.0,10.3,10.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Jason Hart,PG,31,TOT,5,0,22,1.6,3.3,.500,0.0,0.0,,1.6,3.3,.500,0.0,0.0,,0.0,3.3,3.3,9.8,3.3,1.6,4.9,6.5,3.3
181,Jason Hart,PG,31,MIN,1,0,5,0.0,7.2,.000,0.0,0.0,,0.0,7.2,.000,0.0,0.0,,0.0,0.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0
181,Jason Hart,PG,31,NOH,4,0,17,2.1,2.1,1.000,0.0,0.0,,2.1,2.1,1.000,0.0,0.0,,0.0,4.2,4.2,10.6,2.1,2.1,6.4,8.5,4.2
182,Udonis Haslem,PF,29,MIA,78,0,2177,5.2,10.5,.494,0.0,0.0,,5.2,10.5,.494,2.4,3.2,.762,2.8,7.6,10.4,0.9,0.5,0.4,1.2,2.9,12.7
183,Trenton Hassell,SF,30,NJN,52,31,1106,2.9,7.1,.411,0.0,0.2,.000,2.9,7.0,.421,1.7,2.2,.754,1.8,3.1,4.9,1.6,0.6,0.3,1.5,3.0,7.6
184,Spencer Hawes,C,21,SAC,72,59,1904,5.9,12.6,.468,0.5,1.6,.299,5.4,10.9,.494,1.4,2.0,.689,2.7,5.5,8.2,3.0,0.6,1.6,2.5,3.8,13.7
185,Chuck Hayes,C,26,HOU,82,82,1773,3.3,6.7,.489,0.0,0.0,,3.3,6.7,.489,0.7,1.3,.545,3.1,6.4,9.4,2.8,1.5,0.9,1.5,4.4,7.3
186,Jarvis Hayes,SF,28,NJN,45,19,1033,4.8,11.4,.421,2.1,6.2,.335,2.7,5.2,.523,0.5,0.6,.778,0.3,3.5,3.8,1.4,1.0,0.3,1.0,3.2,12.2
187,Brendan Haywood,C,30,TOT,77,67,2355,4.2,7.5,.562,0.0,0.0,.000,4.2,7.5,.563,2.3,3.7,.620,4.2,6.7,10.9,0.7,0.4,2.4,1.5,3.2,10.8
187,Brendan Haywood,C,30,WAS,49,48,1614,4.2,7.5,.561,0.0,0.0,,4.2,7.5,.561,2.3,3.5,.646,4.5,6.8,11.3,0.4,0.4,2.3,1.5,3.2,10.7
187,Brendan Haywood,C,30,DAL,28,19,741,4.3,7.6,.564,0.0,0.0,.000,4.3,7.5,.568,2.4,4.2,.575,3.8,6.3,10.1,1.2,0.4,2.8,1.6,3.1,11.0
188,Luther Head,SG,27,IND,47,10,813,6.0,13.8,.437,1.6,4.6,.352,4.4,9.1,.481,2.1,2.6,.828,0.3,3.3,3.5,3.2,0.8,0.4,2.4,2.3,15.8
189,Gerald Henderson,SG,22,CHA,43,0,355,3.8,10.5,.356,0.4,1.9,.211,3.3,8.6,.388,3.5,4.8,.745,1.5,4.1,5.6,1.3,1.0,0.9,1.4,2.5,11.5
190,Roy Hibbert,C,23,IND,81,69,2035,6.8,13.8,.495,0.1,0.1,.500,6.8,13.7,.495,3.0,4.0,.754,3.1,5.1,8.2,2.8,0.5,2.3,2.6,5.0,16.7
191,J.J. Hickson,PF,21,CLE,81,73,1691,6.2,11.1,.554,0.0,0.0,.000,6.2,11.1,.555,2.4,3.5,.681,2.3,6.2,8.5,0.9,0.8,0.8,2.0,2.8,14.7
192,Nenê,C,27,DEN,82,82,2755,5.5,9.4,.587,0.0,0.0,.000,5.5,9.3,.589,3.8,5.4,.704,2.2,6.0,8.2,2.7,1.5,1.1,1.6,3.7,14.8
193,George Hill,PG,23,SAS,78,43,2276,5.6,11.7,.478,1.2,3.0,.399,4.4,8.7,.505,2.9,3.7,.772,0.7,2.6,3.2,3.6,1.1,0.4,1.6,3.5,15.2
194,Grant Hill*,SF,37,PHO,81,81,2430,5.0,10.4,.478,0.5,1.2,.438,4.5,9.2,.483,3.0,3.7,.817,1.1,5.5,6.6,2.9,0.9,0.5,1.6,2.4,13.5
195,Jordan Hill,PF,22,TOT,47,0,624,5.7,11.6,.493,0.0,0.1,.000,5.7,11.5,.497,2.7,3.9,.676,4.4,5.7,10.1,1.2,0.8,1.2,1.7,5.3,14.1
195,Jordan Hill,PF,22,NYK,24,0,252,5.9,13.1,.446,0.0,0.3,.000,5.9,12.9,.456,2.1,3.0,.714,4.6,4.1,8.7,1.0,1.4,1.3,1.7,5.3,13.9
195,Jordan Hill,PF,22,HOU,23,0,372,5.6,10.5,.532,0.0,0.0,,5.6,10.5,.532,3.0,4.5,.660,4.3,6.8,11.0,1.3,0.4,1.2,1.7,5.3,14.2
196,Kirk Hinrich,SG,29,CHI,74,53,2481,4.5,10.9,.409,1.5,4.1,.371,3.0,6.9,.431,1.2,1.6,.752,0.3,3.4,3.8,4.8,1.2,0.3,1.6,3.0,11.7
197,Jrue Holiday,PG,19,PHI,73,51,1767,4.7,10.6,.442,1.3,3.2,.390,3.4,7.4,.465,1.3,1.8,.756,1.1,2.8,3.9,5.7,1.6,0.4,3.2,3.1,12.0
198,Ryan Hollins,C,25,MIN,73,27,1223,5.0,8.9,.558,0.0,0.0,.000,5.0,8.9,.560,3.2,4.7,.690,2.3,3.8,6.1,1.5,0.6,1.1,2.8,5.9,13.2
199,Al Horford,C,23,ATL,81,81,2845,5.9,10.7,.551,0.0,0.0,1.000,5.9,10.7,.551,2.7,3.4,.789,3.0,7.1,10.1,2.4,0.7,1.2,1.5,2.8,14.5
200,Eddie House,PG-SG,31,TOT,68,0,1217,5.1,13.5,.380,2.3,6.7,.348,2.8,6.7,.412,1.4,1.5,.923,0.4,2.8,3.2,2.5,1.2,0.2,1.4,2.4,14.0
200,Eddie House,PG,31,BOS,50,0,846,5.5,13.7,.401,2.7,7.1,.383,2.8,6.6,.419,1.5,1.7,.900,0.3,2.6,2.9,2.0,1.2,0.3,1.1,2.6,15.2
200,Eddie House,SG,31,NYK,18,0,371,4.3,12.9,.331,1.5,5.8,.250,2.8,7.1,.397,1.2,1.2,1.000,0.6,3.3,3.9,3.6,1.2,0.0,1.9,1.9,11.2
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Dwight Howard,C,24,ORL,82,82,2843,6.5,10.6,.612,0.0,0.1,.000,6.5,10.5,.617,6.1,10.3,.592,3.6,10.1,13.7,1.8,0.9,2.9,3.5,3.6,19.0
202,Josh Howard,SF,29,TOT,35,12,918,6.2,15.2,.405,0.9,3.4,.267,5.3,11.8,.444,4.3,5.5,.784,1.2,3.7,4.9,1.9,1.0,0.4,1.8,3.6,17.5
202,Josh Howard,SF,29,DAL,31,9,827,6.0,14.9,.401,0.9,3.3,.267,5.1,11.6,.438,4.1,5.2,.790,1.1,3.7,4.9,1.9,1.0,0.4,1.9,3.4,16.9
202,Josh Howard,SF,29,WAS,4,3,91,7.9,18.2,.435,1.2,4.4,.273,6.7,13.8,.486,5.9,7.9,.750,1.6,3.6,5.1,1.6,1.2,0.8,1.2,5.1,22.9
203,Juwan Howard,C,36,POR,73,27,1632,4.2,8.3,.509,0.0,0.0,.000,4.2,8.2,.511,1.2,1.5,.786,2.4,5.0,7.4,1.3,0.6,0.2,1.6,4.2,9.6
204,Lester Hudson,PG,25,TOT,25,0,131,5.8,14.6,.396,1.4,4.4,.313,4.4,10.2,.432,3.0,3.6,.846,1.9,3.0,4.9,3.6,2.2,0.8,3.8,3.3,15.9
204,Lester Hudson,PG,25,BOS,16,0,70,3.6,9.3,.389,1.5,2.6,.600,2.1,6.7,.308,2.6,3.1,.833,1.5,2.6,4.1,4.1,1.5,1.0,4.6,3.6,11.3
204,Lester Hudson,PG,25,MEM,9,0,61,8.3,20.7,.400,1.2,6.5,.182,7.1,14.2,.500,3.5,4.1,.857,2.4,3.5,5.9,3.0,3.0,0.6,3.0,3.0,21.2
