Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
98,Marquis Daniels,SG,23,DAL,56,15,1039,7.0,14.2,.494,0.4,1.2,.306,6.7,13.0,.512,2.1,2.7,.769,2.3,2.8,5.1,4.0,1.8,0.4,1.5,1.8,16.5
99,Antonio Davis,C,35,TOT,80,79,2570,3.7,9.2,.403,0.0,0.0,,3.7,9.2,.403,2.5,3.2,.765,2.9,6.5,9.4,1.9,0.5,0.9,1.6,2.9,9.9
99,Antonio Davis,C,35,TOR,15,15,538,3.1,8.0,.383,0.0,0.0,,3.1,8.0,.383,2.5,3.3,.755,3.3,6.3,9.6,0.9,0.5,0.5,1.4,3.0,8.6
99,Antonio Davis,C,35,CHI,65,64,2032,3.9,9.6,.407,0.0,0.0,,3.9,9.6,.407,2.5,3.2,.768,2.8,6.6,9.4,2.2,0.5,1.0,1.6,2.9,10.3
100,Baron Davis,PG,24,NOH,67,66,2686,7.4,18.8,.395,2.5,7.8,.321,4.9,11.0,.448,3.2,4.7,.673,0.9,3.0,3.8,6.7,2.1,0.4,2.9,2.4,20.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Dale Davis,C,34,POR,76,37,1682,2.8,6.0,.473,0.0,0.0,,2.8,6.0,.473,1.4,2.3,.613,3.4,5.1,8.5,1.5,0.9,1.3,0.9,3.3,7.1
102,Hubert Davis,SG,33,TOT,17,0,78,0.5,5.1,.091,0.0,0.5,.000,0.5,4.6,.100,0.9,0.9,1.000,0.9,2.8,3.7,1.8,0.9,0.0,1.4,5.5,1.8
102,Hubert Davis,SG,33,DET,3,0,23,0.0,3.1,.000,0.0,1.6,.000,0.0,1.6,.000,0.0,0.0,,0.0,0.0,0.0,1.6,0.0,0.0,1.6,6.3,0.0
102,Hubert Davis,SG,33,NJN,14,0,55,0.7,5.9,.111,0.0,0.0,,0.7,5.9,.111,1.3,1.3,1.000,1.3,3.9,5.2,2.0,1.3,0.0,1.3,5.2,2.6
103,Josh Davis,PF,23,ATL,4,1,23,3.1,7.8,.400,0.0,3.1,.000,3.1,4.7,.667,1.6,1.6,1.000,1.6,6.3,7.8,0.0,0.0,0.0,3.1,4.7,7.8
104,Ricky Davis,SF-SG,24,TOT,79,27,2474,6.5,13.8,.469,0.8,2.0,.371,5.7,11.8,.486,2.9,4.0,.718,1.1,4.1,5.2,3.8,1.4,0.3,2.8,2.5,16.6
104,Ricky Davis,SG,24,CLE,22,22,796,6.1,14.1,.431,0.8,2.2,.354,5.3,11.9,.445,2.3,3.4,.680,0.8,4.7,5.5,5.0,1.1,0.4,3.1,2.3,15.2
104,Ricky Davis,SF,24,BOS,57,5,1678,6.7,13.7,.488,0.8,2.0,.380,5.9,11.7,.506,3.1,4.2,.732,1.3,3.8,5.1,3.2,1.5,0.3,2.6,2.6,17.2
105,Andrew DeClercq,C,30,ORL,71,53,1211,2.8,5.8,.477,0.0,0.0,,2.8,5.8,.477,1.3,1.6,.815,3.9,5.5,9.4,1.3,1.4,1.0,1.6,6.5,6.8
106,Tony Delk,SG,30,DAL,33,11,509,5.0,13.0,.380,1.4,4.7,.303,3.5,8.3,.424,2.6,3.1,.841,1.1,3.0,4.2,2.0,1.9,0.5,1.2,3.3,13.9
107,Derrick Dial,SG,28,ORL,9,0,86,3.8,11.7,.321,0.8,3.8,.222,2.9,8.0,.368,2.5,3.3,.750,2.1,3.3,5.4,0.8,2.5,0.0,0.4,2.5,10.9
108,Boris Diaw,SG,21,ATL,76,37,1919,2.6,5.9,.447,0.1,0.5,.231,2.5,5.4,.467,1.1,1.7,.602,2.1,4.3,6.4,3.4,1.1,0.7,2.4,3.6,6.4
109,Dan Dickau,PG,25,TOT,43,0,294,4.5,12.0,.378,1.2,3.7,.333,3.3,8.3,.397,1.3,1.7,.786,0.9,2.3,3.2,4.7,2.1,0.0,3.2,5.4,11.6
109,Dan Dickau,PG,25,ATL,23,0,143,5.3,12.3,.429,0.8,2.5,.300,4.5,9.8,.462,1.0,1.5,.667,1.0,3.0,4.0,4.5,2.3,0.0,3.3,5.5,12.3
109,Dan Dickau,PG,25,POR,20,0,151,3.8,11.7,.327,1.7,4.8,.350,2.1,6.9,.310,1.7,1.9,.875,0.7,1.7,2.4,4.8,1.9,0.0,3.1,5.2,11.0
110,Kaniel Dickens,PF,25,POR,3,0,12,9.0,9.0,1.000,0.0,0.0,,9.0,9.0,1.000,3.0,6.0,.500,6.0,0.0,6.0,0.0,0.0,0.0,3.0,9.0,21.0
111,DeSagana Diop,C,22,CLE,56,3,730,2.8,7.2,.388,0.0,0.0,,2.8,7.2,.388,0.6,1.0,.600,3.6,6.3,9.8,1.7,1.3,2.5,1.4,5.7,6.2
112,Vlade Divac*,C,35,SAC,81,81,2317,4.9,10.4,.470,0.0,0.2,.154,4.8,10.2,.476,2.6,4.0,.654,2.1,5.1,7.2,6.7,0.9,1.2,2.7,3.4,12.4
113,Juan Dixon,SG,25,WAS,71,16,1478,6.0,15.5,.388,1.4,4.8,.298,4.6,10.7,.428,2.7,3.4,.799,0.7,2.9,3.6,3.3,2.0,0.1,2.5,2.7,16.2
114,Michael Doleac,C,26,TOT,72,0,1029,4.9,11.3,.435,0.0,0.0,,4.9,11.3,.435,1.6,1.8,.865,3.1,6.2,9.3,1.5,0.8,1.3,1.7,5.0,11.4
114,Michael Doleac,C,26,NYK,46,0,685,5.3,11.8,.444,0.0,0.0,,5.3,11.8,.444,1.6,1.9,.861,3.2,6.8,9.9,1.6,0.9,1.6,1.9,4.4,12.1
114,Michael Doleac,C,26,DEN,26,0,344,4.2,10.2,.412,0.0,0.0,,4.2,10.2,.412,1.5,1.7,.875,2.9,5.0,8.0,1.5,0.6,0.6,1.2,6.1,9.8
115,Keyon Dooling,PG,23,LAC,58,24,1137,4.3,11.1,.389,0.3,1.5,.174,4.1,9.7,.422,2.5,3.0,.830,0.5,2.0,2.5,4.1,1.4,0.2,2.1,3.4,11.4
116,Bryce Drew,PG,29,NOH,15,0,78,1.8,8.3,.222,0.5,3.2,.143,1.4,5.1,.273,1.4,1.4,1.000,0.0,2.8,2.8,6.0,1.8,0.0,3.7,0.5,5.5
117,Predrag Drobnjak,C,28,LAC,61,14,949,5.7,14.4,.393,0.4,1.4,.306,5.2,13.0,.402,2.8,3.3,.849,2.0,5.4,7.4,1.5,0.8,0.9,1.8,3.2,14.5
118,Tim Duncan*,PF,27,SAS,69,68,2527,8.4,16.8,.501,0.0,0.2,.167,8.4,16.7,.505,5.0,8.4,.599,3.2,9.0,12.2,3.0,0.9,2.6,2.6,2.3,21.9
119,Mike Dunleavy,SF,23,GSW,75,69,2336,5.0,11.1,.449,1.4,3.9,.370,3.5,7.2,.491,2.1,2.9,.741,1.3,5.5,6.8,3.4,1.0,0.2,2.2,2.6,13.5
120,Ronald Dupree,SF,23,CHI,47,8,893,4.5,11.4,.394,0.2,0.4,.444,4.3,11.0,.392,2.7,4.2,.629,2.2,4.5,6.7,2.2,1.3,0.7,2.1,5.4,11.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Ndudi Ebi,SF,19,MIN,17,0,32,6.8,15.8,.429,0.0,0.0,,6.8,15.8,.429,1.1,4.5,.250,2.3,1.1,3.4,3.4,0.0,4.5,3.4,6.8,14.6
122,Howard Eisley,PG,31,TOT,67,23,1457,4.1,11.1,.368,1.3,4.0,.319,2.8,7.1,.396,1.9,2.2,.854,0.5,2.7,3.2,6.7,1.4,0.1,2.4,3.4,11.4
122,Howard Eisley,PG,31,NYK,33,23,730,3.9,10.0,.396,1.4,4.2,.329,2.6,5.8,.444,1.6,1.8,.889,0.3,2.9,3.3,7.7,1.5,0.1,2.5,4.2,10.8
122,Howard Eisley,PG,31,PHO,34,0,727,4.3,12.3,.345,1.2,3.9,.308,3.1,8.5,.363,2.2,2.6,.830,0.6,2.5,3.1,5.8,1.3,0.1,2.4,2.6,11.9
123,Francisco Elson,C,27,DEN,62,14,875,3.9,8.2,.472,0.0,0.0,.000,3.9,8.1,.475,1.2,1.9,.667,2.7,5.7,8.4,1.3,1.4,1.6,1.4,6.0,9.0
124,Melvin Ely,PF,25,LAC,42,2,510,4.7,10.8,.431,0.0,0.1,.000,4.7,10.7,.434,1.8,3.0,.595,3.4,3.7,7.1,1.6,0.6,1.2,1.4,4.8,11.1
125,Reggie Evans,PF,23,SEA,75,27,1280,1.9,4.6,.406,0.0,0.1,.000,1.9,4.6,.414,2.3,4.2,.561,4.4,7.1,11.5,0.9,1.5,0.3,1.8,5.0,6.1
126,Desmond Ferguson,SF,26,POR,7,0,32,5.6,13.5,.417,3.4,9.0,.375,2.3,4.5,.500,0.0,2.3,.000,0.0,4.5,4.5,1.1,0.0,0.0,1.1,0.0,14.6
127,Michael Finley,SG,30,DAL,72,72,2778,6.7,15.0,.443,1.9,4.8,.405,4.7,10.2,.461,2.1,2.5,.850,1.0,3.2,4.2,2.7,1.1,0.5,1.1,1.5,17.4
128,Derek Fisher,SG,29,LAL,82,3,1769,4.1,11.7,.352,1.1,3.6,.291,3.1,8.1,.380,2.5,3.1,.797,0.6,2.5,3.1,3.8,2.1,0.1,1.6,2.3,11.8
129,Marcus Fizer,SF,25,CHI,46,2,738,6.5,17.1,.383,0.1,0.8,.118,6.4,16.2,.396,4.4,5.9,.750,3.0,6.9,9.9,2.1,0.8,0.4,2.5,4.7,17.6
130,Alton Ford,PF,22,HOU,9,0,41,5.3,9.7,.545,0.0,0.0,,5.3,9.7,.545,2.6,5.3,.500,2.6,7.0,9.7,2.6,0.0,0.9,2.6,7.9,13.2
131,T.J. Ford,PG,20,MIL,55,55,1472,3.7,9.7,.384,0.1,0.5,.238,3.6,9.2,.393,2.0,2.4,.816,0.9,3.4,4.3,8.7,1.5,0.1,3.4,3.0,9.6
132,Danny Fortson,C,27,DAL,56,20,625,4.1,8.0,.511,0.0,0.0,,4.1,8.0,.511,4.3,5.3,.815,6.6,7.8,14.4,0.5,0.7,0.6,2.1,8.5,12.5
133,Jeff Foster,C,27,IND,82,79,1961,3.6,6.6,.544,0.0,0.1,.000,3.6,6.6,.550,1.9,2.8,.669,4.6,6.6,11.2,1.2,1.3,0.5,1.1,3.5,9.1
134,Tremaine Fowlkes,SF,27,DET,36,0,261,2.1,6.6,.313,0.1,1.1,.125,1.9,5.5,.350,1.8,2.5,.722,2.5,4.8,7.3,1.9,1.2,0.4,1.7,5.1,6.1
135,Rick Fox,SF,34,LAL,38,34,846,3.1,7.9,.392,0.6,2.6,.246,2.5,5.3,.464,0.9,1.3,.733,1.2,3.1,4.3,4.2,1.2,0.2,2.0,4.2,7.8
136,Adonal Foyle,C,28,GSW,44,8,572,3.7,8.2,.454,0.0,0.0,,3.7,8.2,.454,1.2,2.2,.543,3.4,7.1,10.5,1.1,0.4,2.9,1.3,4.3,8.6
137,Richie Frahm,SF,26,SEA,54,0,469,4.8,10.7,.453,2.6,7.1,.370,2.2,3.6,.617,1.8,2.0,.885,0.9,3.4,4.3,1.8,1.2,0.3,0.5,3.8,14.0
138,Steve Francis,PG,26,HOU,79,79,3194,5.1,12.6,.403,0.8,2.8,.292,4.2,9.8,.435,3.8,4.9,.775,1.3,3.6,4.9,5.6,1.6,0.4,3.3,2.9,14.8
139,Hiram Fuller,PF,22,ATL,4,0,43,2.5,6.7,.375,0.0,0.0,,2.5,6.7,.375,1.7,5.0,.333,3.3,5.9,9.2,1.7,0.0,0.8,3.3,4.2,6.7
140,Dan Gadzuric,C,25,MIL,75,0,1260,5.2,10.0,.524,0.0,0.0,.000,5.2,9.9,.526,1.7,3.4,.492,3.6,6.3,9.9,0.8,1.5,3.0,1.3,5.3,12.1
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Reece Gaines,PG,23,ORL,38,1,364,2.5,8.5,.291,0.3,1.0,.300,2.2,7.5,.289,1.6,2.5,.640,0.8,3.1,3.9,4.0,1.1,0.2,1.8,2.2,6.8
142,Alex Garcia,SG,23,SAS,2,0,13,2.8,19.4,.143,0.0,0.0,,2.8,19.4,.143,2.8,5.5,.500,0.0,0.0,0.0,0.0,5.5,0.0,2.8,0.0,8.3
143,Kevin Garnett*,PF,27,MIN,82,82,3231,9.0,17.9,.499,0.1,0.5,.256,8.8,17.5,.506,4.1,5.2,.791,2.7,10.0,12.7,4.6,1.3,2.0,2.4,2.3,22.1
144,Pat Garrity,PF,27,ORL,2,0,22,1.6,4.9,.333,0.0,0.0,,1.6,4.9,.333,0.0,0.0,,0.0,0.0,0.0,1.6,0.0,0.0,0.0,3.3,3.3
145,Pau Gasol*,PF,23,MEM,78,78,2458,7.4,15.4,.482,0.1,0.2,.267,7.4,15.1,.485,5.3,7.5,.714,3.0,5.8,8.8,2.9,0.6,1.9,2.7,2.7,20.2
146,Devean George,SF,26,LAL,82,48,1951,4.3,10.5,.408,1.2,3.4,.349,3.1,7.1,.436,1.3,1.8,.760,1.6,4.5,6.1,2.1,1.5,0.7,1.6,3.5,11.1
147,Eddie Gill,PG,25,POR,22,0,157,3.4,8.3,.417,0.7,1.8,.375,2.8,6.4,.429,3.9,4.6,.850,0.9,3.0,3.9,3.7,2.1,0.2,2.8,3.7,11.5
148,Kendall Gill,SG,35,CHI,56,35,1411,5.5,14.0,.392,0.2,1.0,.237,5.3,13.0,.404,2.6,3.5,.735,1.6,3.3,4.8,2.3,1.7,0.4,2.1,2.7,13.8
149,Manu Ginóbili*,SG,26,SAS,77,38,2260,5.3,12.6,.418,1.4,3.9,.359,3.9,8.7,.445,3.8,4.7,.802,1.4,4.1,5.5,4.6,2.2,0.3,2.6,2.9,15.7
150,Gordan Giriček,SF-SG,26,TOT,73,43,2041,5.6,12.8,.436,1.1,2.7,.395,4.5,10.1,.448,2.4,2.8,.854,0.9,3.1,4.0,2.2,1.0,0.3,1.8,2.5,14.6
150,Gordan Giriček,SF,26,ORL,48,25,1435,4.7,10.7,.440,1.2,2.8,.407,3.6,7.9,.452,1.7,2.0,.827,0.9,3.2,4.1,2.0,1.0,0.3,1.6,2.5,12.3
150,Gordan Giriček,SG,26,UTA,25,18,606,7.6,17.6,.431,0.8,2.3,.359,6.8,15.3,.442,4.0,4.6,.883,0.8,2.9,3.7,2.5,0.9,0.3,2.4,2.7,20.1
151,Dion Glover,SG,25,TOT,69,30,1643,5.0,12.9,.390,0.9,2.6,.336,4.2,10.3,.404,2.6,3.4,.769,1.3,4.6,5.8,2.8,1.1,0.4,2.2,2.7,13.6
151,Dion Glover,SG,25,ATL,55,26,1465,5.0,12.9,.391,0.9,2.6,.343,4.2,10.3,.403,2.7,3.5,.775,1.3,4.5,5.8,2.8,1.0,0.4,2.0,2.6,13.7
151,Dion Glover,SG,25,TOR,14,4,178,5.1,13.1,.385,0.8,2.8,.286,4.2,10.3,.412,2.0,2.8,.714,0.8,5.1,5.9,3.0,2.0,0.4,3.8,3.4,12.9
152,Anthony Goldwire,PG,32,TOT,11,0,85,3.0,9.3,.318,0.8,3.4,.250,2.1,5.9,.357,0.4,0.4,1.000,0.4,2.5,3.0,4.7,2.1,0.0,1.3,2.1,7.2
152,Anthony Goldwire,PG,32,MIN,5,0,66,2.7,7.6,.357,1.1,3.3,.333,1.6,4.4,.375,0.5,0.5,1.000,0.5,2.7,3.3,5.5,1.6,0.0,1.1,2.7,7.1
152,Anthony Goldwire,PG,32,NJN,6,0,19,3.8,15.2,.250,0.0,3.8,.000,3.8,11.4,.333,0.0,0.0,,0.0,1.9,1.9,1.9,3.8,0.0,1.9,0.0,7.6
153,Drew Gooden,PF,22,ORL,79,17,2134,6.2,14.0,.445,0.2,0.7,.214,6.1,13.3,.457,2.8,4.4,.637,2.7,6.0,8.7,1.5,1.0,1.2,2.1,3.3,15.4
154,Brian Grant,C,31,MIA,76,76,2303,4.5,9.6,.471,0.0,0.0,.000,4.5,9.6,.472,1.3,1.7,.782,2.7,5.5,8.2,1.1,0.8,0.5,1.3,4.0,10.4
155,Horace Grant,PF,38,LAL,55,10,1106,3.0,7.3,.411,0.0,0.0,.000,3.0,7.3,.413,1.3,1.8,.722,2.6,5.0,7.6,2.3,0.8,0.7,0.9,2.3,7.3
156,Paul Grant,C,30,UTA,10,0,98,4.0,8.4,.478,0.0,0.0,,4.0,8.4,.478,1.1,2.9,.375,2.6,3.7,6.2,1.1,0.4,0.4,2.6,6.2,9.2
157,Willie Green,SG,22,PHI,53,0,767,6.7,16.8,.401,0.9,2.9,.311,5.8,13.9,.419,2.8,3.8,.728,0.8,2.3,3.1,2.5,1.2,0.2,2.8,3.9,17.1
158,Adrian Griffin,SG,29,HOU,19,1,133,1.4,4.9,.278,0.3,0.5,.500,1.1,4.3,.250,0.0,1.1,.000,0.3,4.9,5.1,2.7,1.9,0.5,0.8,4.6,3.0
159,Tom Gugliotta,PF,34,TOT,55,27,819,3.1,8.9,.345,0.0,0.2,.250,3.0,8.7,.347,0.9,1.2,.714,2.9,5.4,8.2,2.8,1.4,0.5,1.7,3.6,7.1
159,Tom Gugliotta,PF,34,PHO,30,3,304,3.7,11.7,.313,0.0,0.1,.000,3.7,11.6,.316,0.7,0.9,.750,1.8,4.9,6.6,2.5,1.7,0.5,2.4,4.0,8.1
159,Tom Gugliotta,PF,34,UTA,25,24,515,2.7,7.3,.375,0.1,0.2,.333,2.7,7.1,.376,1.0,1.4,.700,3.5,5.7,9.2,2.9,1.2,0.6,1.3,3.3,6.5
160,Marcus Haislip,PF,23,MIL,31,0,263,4.9,10.1,.486,0.1,0.3,.500,4.8,9.9,.486,2.7,3.8,.714,2.9,4.4,7.3,0.5,0.8,1.6,1.2,3.4,12.7
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Darvin Ham,SF,30,DET,54,2,484,2.8,5.6,.493,0.1,0.1,.500,2.7,5.4,.493,1.6,2.6,.600,3.5,3.4,6.9,1.2,1.0,0.6,2.3,4.7,7.1
162,Richard Hamilton,SG,25,DET,78,78,2772,6.9,15.1,.455,0.2,0.9,.265,6.6,14.3,.466,3.9,4.4,.868,1.0,2.6,3.6,4.0,1.3,0.2,2.7,2.9,17.9
163,Zendon Hamilton,C,28,PHI,46,0,473,3.9,7.2,.537,0.0,0.0,,3.9,7.2,.537,5.1,7.3,.698,3.7,7.4,11.1,1.0,0.6,0.6,2.1,5.6,12.9
164,Ben Handlogten,C,30,UTA,17,0,172,5.2,9.8,.532,0.0,0.0,,5.2,9.8,.532,3.8,5.7,.667,4.6,6.9,11.5,1.3,0.6,0.8,2.1,6.7,14.2
165,Travis Hansen,SF,25,ATL,41,4,507,3.3,9.2,.354,0.6,2.1,.300,2.6,7.1,.370,1.6,1.9,.815,2.1,2.8,5.0,1.3,0.7,0.6,1.1,4.8,8.7
166,Anfernee Hardaway,SG,32,TOT,76,14,2095,4.8,11.7,.411,0.5,1.4,.380,4.3,10.3,.415,1.9,2.4,.804,1.2,3.7,4.9,3.0,1.2,0.3,1.8,2.5,12.0
166,Anfernee Hardaway,SG,32,PHO,34,10,876,4.9,11.1,.443,0.6,1.4,.400,4.4,9.7,.449,1.7,2.0,.857,1.1,2.9,4.0,4.0,1.2,0.3,1.7,2.7,12.2
166,Anfernee Hardaway,SG,32,NYK,42,4,1219,4.7,12.0,.390,0.5,1.3,.364,4.2,10.7,.393,2.0,2.6,.775,1.2,4.3,5.6,2.3,1.2,0.4,1.9,2.4,11.9
167,Matt Harpring,SF,27,UTA,31,31,1134,6.1,13.0,.471,0.3,1.0,.242,5.9,12.0,.491,3.4,5.0,.688,2.9,5.0,7.8,2.0,0.7,0.1,2.1,3.2,15.9
168,Al Harrington,PF,23,IND,79,15,2441,6.2,13.4,.463,0.3,1.1,.273,5.9,12.3,.481,2.7,3.7,.734,2.4,5.1,7.5,1.9,1.2,0.3,2.4,3.7,15.5
169,Othella Harrington,PF,30,NYK,56,3,872,4.1,8.3,.495,0.0,0.0,,4.1,8.3,.495,2.4,3.2,.744,2.4,4.9,7.3,1.2,0.5,0.6,2.7,5.5,10.7
170,Lucious Harris,PG,33,NJN,69,15,1504,4.5,11.1,.404,0.9,2.4,.376,3.6,8.7,.412,1.6,1.9,.846,0.9,2.4,3.4,3.2,1.0,0.0,1.3,1.8,11.4
171,Jason Hart,PG,25,SAS,53,5,660,3.9,8.7,.447,0.1,0.5,.222,3.8,8.2,.460,1.8,2.3,.767,0.5,3.8,4.3,4.4,1.5,0.3,1.6,3.2,9.7
172,Donnell Harvey,PF,23,TOT,60,8,783,4.1,9.2,.443,0.0,0.1,.000,4.1,9.1,.449,2.8,3.8,.735,2.2,5.3,7.5,1.0,1.1,1.2,2.1,5.9,11.0
172,Donnell Harvey,PF,23,ORL,24,1,345,3.8,9.3,.404,0.0,0.3,.000,3.8,9.0,.419,2.7,4.1,.667,3.0,4.5,7.5,0.8,1.0,1.1,2.3,4.6,10.2
172,Donnell Harvey,PF,23,PHO,36,7,438,4.4,9.2,.473,0.0,0.0,,4.4,9.2,.473,2.9,3.6,.795,1.6,6.0,7.6,1.1,1.2,1.3,1.9,7.0,11.6
173,Udonis Haslem,PF,23,MIA,75,24,1795,4.1,9.0,.459,0.0,0.1,.000,4.1,8.9,.462,2.8,3.7,.765,3.8,5.7,9.5,1.0,0.7,0.5,1.5,4.0,11.0
174,Trenton Hassell,SG,24,MIN,81,74,2264,2.8,6.1,.465,0.1,0.2,.308,2.8,5.9,.470,0.8,1.0,.787,1.1,3.0,4.1,2.1,0.6,0.9,0.7,3.2,6.5
175,Jarvis Hayes,SF,22,WAS,70,42,2044,4.9,12.2,.400,0.7,2.3,.305,4.2,9.9,.422,1.4,1.7,.786,1.3,3.4,4.6,1.9,1.3,0.2,1.9,2.8,11.9
176,Brendan Haywood,C,24,WAS,77,59,1484,4.9,9.4,.515,0.0,0.0,.000,4.9,9.4,.517,3.3,5.7,.585,4.5,4.9,9.4,1.0,0.8,2.4,1.9,3.7,13.0
177,Shane Heal,PG,33,SAS,6,0,72,3.5,12.0,.292,2.0,9.0,.222,1.5,3.0,.500,2.0,2.5,.800,0.5,1.5,2.0,2.5,0.5,0.0,2.5,1.0,11.0
178,Alan Henderson,PF,31,ATL,6,0,68,5.3,11.1,.476,0.0,0.0,,5.3,11.1,.476,2.1,3.2,.667,5.8,5.3,11.1,1.1,0.5,1.1,1.6,0.5,12.7
179,Nenê,PF,21,DEN,77,77,2504,4.8,9.1,.530,0.0,0.0,.000,4.8,9.0,.532,3.5,5.1,.682,2.2,5.0,7.2,2.4,1.7,0.6,2.6,4.0,13.1
180,Tyrone Hill,PF,35,MIA,5,0,38,2.8,4.7,.600,0.0,0.0,,2.8,4.7,.600,2.8,3.8,.750,4.7,2.8,7.6,0.0,0.0,0.9,1.9,9.5,8.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Kirk Hinrich,PG,23,CHI,76,66,2706,4.2,10.9,.386,1.9,4.9,.390,2.3,6.0,.383,1.8,2.2,.804,0.6,2.9,3.4,6.9,1.3,0.3,2.7,3.7,12.2
182,Fred Hoiberg,SG,31,MIN,79,3,1804,3.6,7.6,.465,1.5,3.4,.442,2.0,4.2,.483,2.0,2.3,.845,0.4,4.9,5.3,2.2,1.3,0.2,0.9,2.7,10.6
183,Robert Horry,PF,33,SAS,81,1,1290,3.9,9.7,.405,1.1,3.0,.380,2.8,6.7,.417,1.9,3.0,.645,3.0,4.6,7.6,2.8,1.3,1.4,1.5,4.6,10.9
184,Eddie House,SG,25,LAC,60,10,1188,4.9,13.6,.359,1.5,4.1,.375,3.3,9.5,.351,1.1,1.4,.800,0.8,3.3,4.2,4.5,2.0,0.1,1.9,2.8,12.4
185,Allan Houston,SG,32,NYK,50,50,1799,6.8,15.6,.435,1.7,4.0,.431,5.1,11.6,.437,3.1,3.4,.913,0.4,2.0,2.4,2.0,0.8,0.0,2.0,2.1,18.5
186,Josh Howard,SF,23,DAL,67,29,1589,5.2,12.1,.430,0.5,1.5,.303,4.7,10.6,.448,2.2,3.1,.703,3.4,5.0,8.3,2.2,1.6,1.2,1.5,3.8,13.0
187,Juwan Howard,PF,30,ORL,81,77,2877,6.6,14.6,.453,0.0,0.0,.000,6.6,14.6,.453,4.0,4.9,.809,2.1,5.0,7.1,2.0,0.7,0.3,2.2,3.6,17.2
188,Troy Hudson,PG,27,MIN,29,1,503,5.7,14.8,.386,2.2,5.5,.403,3.5,9.3,.377,1.9,2.4,.818,0.3,2.2,2.5,5.0,0.5,0.0,2.4,2.3,15.6
189,Larry Hughes,SG,25,WAS,61,61,2061,7.0,17.6,.397,1.4,4.1,.341,5.6,13.6,.414,4.7,5.9,.797,1.7,4.0,5.7,2.6,1.7,0.5,2.7,2.6,20.1
190,Ryan Humphrey,PF,24,MEM,2,0,11,3.3,13.1,.250,0.0,3.3,.000,3.3,9.8,.333,0.0,0.0,,6.5,3.3,9.8,3.3,3.3,0.0,6.5,9.8,6.5
191,Brandon Hunter,PF,23,BOS,36,12,406,4.7,10.3,.457,0.0,0.3,.000,4.7,10.0,.469,1.7,3.8,.442,4.4,6.0,10.5,1.7,1.2,0.1,2.0,3.5,11.1
192,Lindsey Hunter,SG,33,DET,33,8,661,2.7,7.8,.343,0.8,2.7,.280,1.9,5.1,.376,0.3,0.4,.625,0.7,2.9,3.6,4.6,2.1,0.3,1.9,2.5,6.4
193,Steven Hunter,C,22,ORL,59,23,789,3.7,7.1,.529,0.0,0.0,,3.7,7.1,.529,1.0,3.1,.333,2.5,5.3,7.8,0.5,0.2,3.3,1.3,4.6,8.5
194,Zydrunas Ilgauskas,C,28,CLE,81,81,2539,6.6,13.7,.483,0.0,0.1,.286,6.6,13.6,.484,4.3,5.8,.746,4.0,5.3,9.3,1.5,0.6,2.8,2.3,3.9,17.5
195,Allen Iverson*,SG,28,PHI,48,47,2040,7.7,19.9,.387,1.0,3.5,.286,6.7,16.3,.408,6.0,8.0,.745,0.6,2.5,3.1,5.7,2.0,0.1,3.7,1.5,22.3
196,Bobby Jackson,SG,30,SAC,50,0,1185,8.0,18.0,.444,2.5,6.7,.370,5.5,11.3,.488,2.5,3.3,.752,1.7,3.6,5.3,3.2,1.5,0.2,1.9,3.2,20.9
197,Jim Jackson,SF,33,HOU,80,80,3119,4.4,10.4,.424,1.9,4.7,.400,2.5,5.7,.444,1.2,1.5,.843,0.6,5.0,5.6,2.6,1.0,0.3,2.0,2.6,11.9
198,Marc Jackson,PF,29,PHI,22,13,598,4.3,10.3,.415,0.0,0.1,.000,4.3,10.2,.418,3.9,4.9,.790,2.7,4.9,7.6,1.1,0.7,0.4,1.4,2.7,12.4
199,Mark Jackson,PG,38,HOU,42,3,577,2.1,6.2,.340,0.4,2.6,.171,1.7,3.7,.458,1.7,2.4,.718,0.6,3.7,4.4,7.4,1.1,0.1,3.3,2.6,6.4
200,Stephen Jackson,SF,25,ATL,80,78,2940,6.6,15.4,.425,1.8,5.2,.340,4.8,10.2,.469,2.9,3.6,.785,1.2,3.3,4.5,3.0,1.7,0.2,2.7,2.6,17.8
