Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
101,Vinny Del Negro,PG,34,PHO,36,0,526,5.2,9.9,.528,0.0,0.3,.000,5.2,9.6,.543,1.7,1.9,.893,0.5,2.9,3.5,4.4,1.4,0.2,1.3,2.9,12.1
102,Tony Delk,SG,27,PHO,82,11,2288,6.0,14.5,.415,0.8,2.6,.321,5.2,11.9,.436,2.9,3.7,.787,1.2,2.9,4.1,2.5,1.2,0.3,1.6,2.7,15.8
103,Derrick Dial,SG,25,SAS,33,0,207,6.3,14.4,.434,0.3,1.7,.200,5.9,12.7,.466,2.1,3.7,.571,2.1,4.5,6.6,3.7,0.7,1.0,2.1,3.8,15.0
104,Michael Dickerson,SG,25,VAN,70,69,2618,5.8,14.0,.417,1.2,3.2,.374,4.7,10.9,.429,2.8,3.7,.763,1.0,2.2,3.1,3.2,0.9,0.4,2.2,2.8,15.7
105,Vlade Divac*,C,32,SAC,81,81,2420,5.4,11.2,.482,0.1,0.2,.286,5.4,11.0,.486,3.6,5.2,.691,3.1,6.9,10.0,3.4,1.3,1.4,2.9,3.6,14.5
106,Michael Doleac,C,23,ORL,77,21,1398,5.7,13.6,.417,0.0,0.1,.000,5.7,13.5,.420,1.3,1.5,.847,1.8,5.2,7.0,1.7,1.0,1.1,1.5,6.2,12.6
107,Keyon Dooling,PG,20,LAC,76,1,1237,4.3,10.5,.409,0.8,2.3,.350,3.5,8.2,.426,3.6,5.2,.698,0.2,2.4,2.6,5.2,1.2,0.3,2.7,3.1,13.1
108,Sherman Douglas,PG,34,NJN,59,7,1094,4.0,10.0,.403,0.3,1.3,.200,3.8,8.7,.433,2.8,3.8,.748,0.7,1.7,2.4,4.7,1.2,0.1,2.6,3.1,11.1
109,Bryce Drew,PG,26,CHI,48,41,1305,3.4,9.0,.379,1.1,2.9,.381,2.3,6.1,.378,0.4,0.5,.737,0.3,1.6,1.9,5.1,0.9,0.1,1.9,2.7,8.3
110,Chris Dudley,C,35,PHO,53,33,613,1.7,4.3,.397,0.0,0.0,,1.7,4.3,.397,0.8,2.1,.389,3.8,7.0,10.7,1.1,0.8,1.7,1.5,6.5,4.2
111,Tim Duncan*,PF,24,SAS,82,82,3174,8.0,15.9,.499,0.1,0.3,.259,7.9,15.6,.504,4.6,7.5,.618,2.9,8.4,11.3,2.8,0.8,2.2,2.7,2.8,20.6
112,Tyus Edney,PG,27,IND,24,0,263,4.8,12.5,.385,0.1,0.8,.167,4.7,11.6,.400,4.8,5.3,.897,0.7,2.6,3.3,7.4,2.3,0.0,3.4,2.3,14.5
113,Kevin Edwards,SG,35,VAN,46,5,634,3.2,9.7,.329,0.3,1.1,.263,2.9,8.6,.338,2.4,3.0,.811,1.3,3.4,4.7,3.0,1.6,0.5,2.1,2.6,9.1
114,Howard Eisley,SG,28,DAL,82,40,2426,3.9,10.0,.393,1.6,4.0,.398,2.3,6.0,.389,1.5,1.9,.825,0.3,2.6,2.9,4.4,1.5,0.2,1.5,3.2,11.0
115,Obinna Ekezie,PF,25,TOT,33,0,281,4.1,10.4,.395,0.0,0.0,,4.1,10.4,.395,4.7,6.8,.698,4.0,6.0,10.0,1.2,0.6,0.6,1.8,6.1,12.9
115,Obinna Ekezie,PF,25,WAS,29,0,273,4.2,10.2,.416,0.0,0.0,,4.2,10.2,.416,4.9,7.0,.698,4.1,5.9,10.0,1.2,0.7,0.7,1.8,6.1,13.3
115,Obinna Ekezie,PF,25,DAL,4,0,8,0.0,18.0,.000,0.0,0.0,,0.0,18.0,.000,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,0.0
116,Khalid El-Amin,PG,21,CHI,50,14,936,4.4,12.0,.370,1.1,3.2,.333,3.3,8.7,.383,2.2,2.8,.778,0.8,2.3,3.1,5.6,1.8,0.1,2.1,3.8,12.1
117,Mario Elie,SG,37,PHO,68,67,1506,2.5,5.9,.423,0.9,2.4,.360,1.6,3.5,.466,1.3,1.6,.797,0.9,2.8,3.7,3.1,1.4,0.3,1.4,2.7,7.1
118,Sean Elliott,SF,32,SAS,52,34,1229,4.3,9.9,.434,1.6,3.8,.426,2.7,6.2,.438,1.8,2.5,.714,0.5,4.5,5.0,2.4,0.7,0.7,1.5,2.3,12.0
119,LaPhonso Ellis,PF,30,MIN,82,5,1948,5.5,11.9,.464,0.1,0.4,.318,5.4,11.5,.469,3.1,4.0,.790,3.7,5.5,9.1,1.7,1.2,1.4,2.0,5.4,14.3
120,Pervis Ellison,C,33,SEA,9,0,40,1.8,6.3,.286,0.0,0.0,,1.8,6.3,.286,1.8,1.8,1.000,1.8,9.0,10.8,2.7,0.0,1.8,2.7,11.7,5.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Evan Eschmeyer,C,25,NJN,74,51,1331,2.5,5.4,.460,0.0,0.0,,2.5,5.4,.460,1.8,2.8,.657,3.7,6.2,9.9,1.1,1.1,1.6,1.4,6.0,6.8
122,Patrick Ewing*,C,38,SEA,79,79,2107,5.0,11.7,.430,0.0,0.0,.000,5.0,11.7,.431,2.9,4.3,.685,2.1,7.9,10.0,1.6,0.9,1.6,2.6,3.9,13.0
123,Jamie Feick,C,26,NJN,6,0,149,1.9,5.6,.348,0.0,0.0,,1.9,5.6,.348,1.4,2.9,.500,2.9,10.6,13.5,1.2,1.9,0.7,1.7,3.6,5.3
124,Danny Ferry,SF,34,SAS,80,29,1688,3.8,8.0,.475,1.5,3.3,.449,2.3,4.7,.493,0.5,0.6,.733,1.2,3.6,4.8,1.5,0.6,0.4,1.1,3.6,9.6
125,Michael Finley,SF,27,DAL,82,82,3443,7.4,16.2,.458,1.0,2.7,.346,6.5,13.5,.481,2.6,3.4,.775,1.1,3.3,4.4,3.8,1.2,0.3,2.0,1.8,18.5
126,Derek Fisher,PG,26,LAL,20,20,709,3.9,9.5,.412,1.3,3.2,.397,2.6,6.3,.419,2.5,3.1,.806,0.3,2.7,3.0,4.4,2.0,0.1,1.5,2.5,11.6
127,Marcus Fizer,PF,22,CHI,72,13,1580,6.3,14.7,.430,0.2,0.9,.256,6.1,13.8,.442,2.7,3.7,.727,1.7,5.4,7.1,1.7,0.7,0.4,2.8,4.0,15.6
128,Danny Fortson,PF,24,GSW,6,6,203,5.1,8.9,.580,0.0,0.0,,5.1,8.9,.580,7.4,9.6,.778,5.1,12.2,17.4,0.9,0.4,0.0,1.8,3.9,17.7
129,Greg Foster,C,32,LAL,62,8,451,4.5,10.6,.421,0.2,0.7,.333,4.2,9.9,.427,0.8,1.1,.714,2.3,6.6,8.9,2.6,0.7,1.0,2.0,6.1,10.0
130,Jeff Foster,C,24,IND,71,9,1152,3.1,6.7,.469,0.1,0.2,.286,3.1,6.4,.476,1.5,2.8,.516,4.5,7.7,12.2,1.0,1.2,0.9,1.6,4.7,7.8
131,Rick Fox,SF,31,LAL,82,77,2291,4.5,10.2,.444,1.9,4.7,.393,2.7,5.4,.488,1.5,1.9,.779,1.3,3.8,5.1,4.1,1.1,0.5,2.1,3.5,12.4
132,Adonal Foyle,C,25,GSW,58,37,1457,3.9,9.3,.416,0.0,0.0,,3.9,9.3,.416,0.7,1.7,.441,3.9,6.2,10.0,1.2,0.8,3.9,2.0,3.4,8.5
133,Steve Francis,PG,23,HOU,80,79,3194,6.2,13.7,.451,1.5,3.8,.396,4.7,10.0,.472,4.0,4.9,.817,2.1,4.1,6.2,5.8,1.6,0.3,3.0,3.1,17.9
134,Todd Fuller,C,26,MIA,10,0,77,4.7,16.4,.286,0.0,0.0,,4.7,16.4,.286,3.7,3.7,1.000,3.3,5.1,8.4,0.5,1.4,0.9,1.4,4.7,13.1
135,Lawrence Funderburke,PF,30,SAC,59,2,698,6.2,12.5,.496,0.0,0.0,,6.2,12.5,.496,2.5,4.0,.623,3.8,6.3,10.1,0.9,0.5,0.7,1.7,2.3,14.9
136,Rubén Garcés,PF,27,TOT,13,0,73,3.5,10.8,.318,0.0,0.0,,3.5,10.8,.318,1.0,3.9,.250,7.9,6.4,14.3,2.5,1.5,1.0,2.5,6.9,7.9
136,Rubén Garcés,PF,27,PHO,10,0,62,4.1,8.7,.467,0.0,0.0,,4.1,8.7,.467,1.2,4.6,.250,7.0,5.8,12.8,2.3,1.2,0.6,2.9,8.1,9.3
136,Rubén Garcés,PF,27,GSW,3,0,11,0.0,22.9,.000,0.0,0.0,,0.0,22.9,.000,0.0,0.0,,13.1,9.8,22.9,3.3,3.3,3.3,0.0,0.0,0.0
137,Chris Garner,PG,25,GSW,8,0,149,1.7,8.9,.189,0.0,1.7,.000,1.7,7.2,.233,1.2,1.4,.833,0.5,2.4,2.9,4.3,1.7,0.2,2.2,4.3,4.6
138,Kevin Garnett*,PF,24,MIN,81,81,3202,7.9,16.6,.477,0.2,0.7,.288,7.7,15.8,.486,4.0,5.3,.764,2.5,7.9,10.4,4.5,1.2,1.6,2.6,2.3,20.1
139,Dean Garrett,C,34,MIN,70,21,831,3.2,6.8,.481,0.0,0.0,,3.2,6.8,.481,1.2,1.7,.692,2.8,6.6,9.4,1.0,1.1,2.1,1.1,4.0,7.7
140,Pat Garrity,SF,24,ORL,76,1,1579,5.1,13.1,.387,2.2,5.1,.433,2.9,8.0,.358,1.9,2.2,.867,1.2,3.6,4.8,1.2,0.9,0.3,1.6,5.5,14.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Chris Gatling,PF,33,CLE,74,6,1670,7.1,15.8,.449,0.6,2.0,.304,6.5,13.8,.470,3.4,4.9,.684,2.1,6.3,8.4,1.3,1.1,0.6,2.6,4.0,18.2
142,Matt Geiger,C,31,PHI,35,4,542,5.8,14.9,.393,0.0,0.1,.000,5.8,14.7,.396,2.5,3.6,.685,3.3,5.9,9.2,0.9,0.8,0.5,1.7,4.8,14.1
143,Devean George,SF,23,LAL,59,1,593,3.9,12.6,.309,0.9,4.1,.221,3.0,8.4,.353,2.4,3.3,.709,2.1,4.6,6.7,1.2,0.9,0.9,2.1,5.3,11.0
144,Eddie Gill,PG,22,NJN,8,0,152,3.8,9.7,.390,0.7,2.1,.333,3.1,7.6,.406,0.9,1.2,.800,0.0,2.1,2.1,5.7,0.9,0.2,2.4,2.1,9.2
145,Kendall Gill,SG,32,NJN,31,26,892,4.3,13.0,.331,0.2,0.6,.286,4.2,12.5,.333,2.6,3.6,.722,1.3,4.0,5.3,3.5,1.9,0.3,1.9,2.6,11.4
146,Dion Glover,SG,22,ATL,57,7,929,5.5,13.0,.420,0.3,1.8,.196,5.1,11.2,.455,1.8,2.7,.681,1.5,3.6,5.1,2.7,1.9,0.4,2.1,3.6,13.1
147,Anthony Goldwire,PG,29,DEN,20,0,201,5.4,14.3,.375,1.6,6.1,.265,3.8,8.2,.457,2.3,3.0,.765,0.2,2.0,2.1,6.1,1.6,0.0,2.7,2.3,14.7
148,Steve Goodrich,PF,24,CHI,12,0,133,1.9,4.9,.389,0.3,0.8,.333,1.6,4.1,.400,1.1,1.9,.571,1.9,3.8,5.7,1.6,0.5,0.3,2.2,3.8,5.1
149,Brian Grant,C,28,MIA,82,79,2771,6.3,13.1,.479,0.0,0.0,.000,6.3,13.1,.480,3.7,4.6,.797,2.8,6.5,9.3,1.3,0.8,0.9,2.2,3.8,16.2
150,Gary Grant,PG,35,POR,4,0,17,10.6,14.8,.714,0.0,0.0,,10.6,14.8,.714,0.0,0.0,,0.0,0.0,0.0,2.1,0.0,0.0,0.0,2.1,21.2
151,Horace Grant,PF,35,LAL,77,77,2390,4.0,8.6,.462,0.0,0.0,.000,4.0,8.5,.465,2.0,2.5,.775,3.3,4.9,8.2,1.8,0.8,0.9,0.7,2.7,9.9
152,A.C. Green,PF,37,MIA,82,1,1411,3.7,8.3,.444,0.0,0.2,.000,3.7,8.1,.453,2.0,2.8,.712,2.7,5.3,8.0,1.0,0.8,0.2,1.1,3.0,9.4
153,Adrian Griffin,SF,26,BOS,44,0,377,3.2,9.3,.340,0.9,2.5,.346,2.3,6.8,.338,1.7,2.3,.750,2.6,5.7,8.3,2.6,1.7,0.5,1.7,4.3,8.9
154,Tom Gugliotta,PF,31,PHO,57,2,1159,4.6,11.8,.392,0.1,0.4,.250,4.5,11.4,.397,1.9,2.4,.792,2.4,5.6,7.9,1.7,1.5,0.7,1.6,3.4,11.2
155,A.J. Guyton,PG,22,CHI,33,8,630,4.5,11.0,.406,1.5,3.9,.391,2.9,7.0,.415,0.9,1.0,.833,0.6,1.5,2.1,3.7,0.5,0.3,1.4,2.0,11.3
156,Darvin Ham,SF,27,MIL,29,13,540,2.6,5.3,.488,0.1,0.2,.667,2.5,5.1,.481,1.9,3.3,.592,3.7,4.3,8.1,1.7,1.1,1.4,2.2,5.7,7.3
157,Richard Hamilton,SF,22,WAS,78,42,2519,7.8,17.8,.438,0.6,2.1,.274,7.2,15.8,.460,4.0,4.6,.868,1.1,2.3,3.4,3.2,1.1,0.1,2.9,2.9,20.2
158,Zendon Hamilton,C,25,LAC,3,0,19,3.8,17.1,.222,0.0,0.0,,3.8,17.1,.222,9.5,15.2,.625,5.7,9.5,15.2,0.0,0.0,0.0,3.8,7.6,17.1
159,Tom Hammonds,PF,33,MIN,7,0,30,3.6,12.0,.300,0.0,0.0,,3.6,12.0,.300,1.2,2.4,.500,2.4,2.4,4.8,1.2,0.0,0.0,3.6,9.6,8.4
160,Anfernee Hardaway,SG,29,PHO,4,4,112,4.8,11.6,.417,0.6,2.6,.250,4.2,9.0,.464,2.3,3.5,.636,1.6,4.2,5.8,4.8,1.9,0.3,1.0,1.9,12.5
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Tim Hardaway*,PG,34,MIA,77,77,2613,5.6,14.4,.392,2.6,7.1,.366,3.0,7.2,.417,2.0,2.5,.801,0.4,2.5,2.8,6.7,1.2,0.1,2.6,2.1,15.8
162,Ron Harper,PG,37,LAL,47,46,1139,4.0,8.6,.469,0.6,2.3,.264,3.4,6.3,.543,1.1,1.5,.708,1.5,3.8,5.2,3.6,1.2,0.8,2.0,2.2,9.7
163,Matt Harpring,SG,24,CLE,56,55,1615,5.3,11.7,.454,0.3,1.2,.250,5.0,10.5,.477,3.0,3.7,.812,2.0,3.4,5.4,2.3,0.9,0.4,2.0,3.6,13.9
164,Al Harrington,PF,20,IND,78,38,1892,4.6,10.3,.444,0.0,0.1,.143,4.6,10.2,.448,2.0,3.0,.656,2.3,5.0,7.2,2.5,1.2,0.3,2.8,4.2,11.2
165,Othella Harrington,C,27,TOT,74,45,1815,4.9,10.1,.487,0.0,0.1,.000,4.9,10.0,.490,3.4,4.4,.763,2.8,4.9,7.7,1.1,0.7,0.9,2.9,4.7,13.2
165,Othella Harrington,C,27,VAN,44,40,1267,5.1,11.0,.466,0.0,0.1,.000,5.1,10.9,.470,3.4,4.4,.779,2.9,5.3,8.2,1.0,0.5,0.7,3.0,3.9,13.6
165,Othella Harrington,C,27,NYK,30,5,548,4.4,7.9,.554,0.0,0.0,,4.4,7.9,.554,3.4,4.6,.729,2.4,4.1,6.5,1.3,1.0,1.2,2.7,6.6,12.2
166,Lucious Harris,SG,30,NJN,73,50,2071,4.6,10.8,.425,0.8,2.3,.348,3.8,8.6,.445,1.9,2.4,.770,1.2,3.8,5.0,2.3,1.3,0.3,1.1,2.2,11.9
167,Jason Hart,PG,22,MIL,1,0,10,3.6,3.6,1.000,0.0,0.0,,3.6,3.6,1.000,0.0,0.0,,0.0,0.0,0.0,3.6,0.0,0.0,7.2,0.0,7.2
168,Antonio Harvey,PF,30,POR,12,0,72,6.5,14.0,.464,0.0,0.0,,6.5,14.0,.464,2.5,3.0,.833,2.5,4.5,7.0,2.0,0.5,3.0,1.5,5.0,15.5
169,Donnell Harvey,PF,20,DAL,18,0,65,4.4,7.8,.571,0.0,0.0,,4.4,7.8,.571,3.3,8.9,.375,3.3,7.8,11.1,1.1,1.7,0.6,3.9,8.3,12.2
170,Hersey Hawkins,SG,34,CHH,59,0,681,3.0,7.2,.409,0.9,2.4,.370,2.1,4.8,.429,2.9,3.3,.857,0.9,3.3,4.2,3.8,1.7,0.5,1.0,2.4,9.7
171,Michael Hawkins,PG,28,CLE,10,0,76,1.4,4.3,.333,0.9,1.9,.500,0.5,2.4,.200,0.0,0.0,,0.9,1.4,2.4,6.2,0.9,0.0,2.8,6.2,3.8
172,Alan Henderson,PF,28,ATL,73,42,1810,5.9,13.3,.444,0.0,0.0,.000,5.9,13.3,.445,3.4,5.4,.638,3.6,4.5,8.1,1.0,1.0,0.6,2.5,3.3,15.3
173,Cedric Henderson,SF,25,CLE,55,10,961,3.8,9.8,.389,0.0,0.3,.125,3.8,9.5,.398,1.1,1.7,.652,0.7,2.7,3.4,3.0,1.1,0.9,2.4,3.8,8.8
174,Chris Herren,PG,25,BOS,25,7,408,2.6,8.5,.302,1.4,4.9,.291,1.1,3.6,.317,0.8,1.1,.750,0.4,1.5,1.9,4.9,1.2,0.0,1.8,3.8,7.3
175,Grant Hill*,SF,28,ORL,4,4,133,5.1,11.6,.442,0.3,0.3,1.000,4.9,11.4,.429,4.3,7.0,.615,2.2,4.6,6.8,6.8,1.4,0.5,3.0,2.4,14.9
176,Tyrone Hill,PF,32,PHI,76,75,2363,4.2,8.9,.474,0.0,0.0,.000,4.2,8.9,.474,2.6,4.2,.630,3.6,6.8,10.5,0.7,0.6,0.4,1.9,3.7,11.1
177,Fred Hoiberg,SG,28,CHI,74,37,2247,3.5,7.9,.438,1.7,4.0,.412,1.8,3.9,.465,2.2,2.5,.866,0.3,4.6,4.9,4.2,1.6,0.2,1.2,2.5,10.8
178,Robert Horry,PF,30,LAL,79,1,1587,3.3,8.6,.387,1.2,3.5,.346,2.1,5.1,.415,1.3,1.9,.711,2.1,4.6,6.7,2.9,1.2,1.2,1.8,4.8,9.2
179,Eddie House,PG,22,MIA,50,0,550,6.8,16.2,.421,1.2,3.6,.345,5.6,12.6,.443,1.6,2.3,.686,0.3,2.4,2.7,3.4,0.9,0.0,2.3,3.8,16.4
180,Allan Houston,SG,29,NYK,78,78,2858,6.8,15.2,.449,1.2,3.2,.381,5.6,12.0,.467,3.5,3.9,.909,0.3,3.3,3.6,2.2,0.7,0.1,2.0,2.4,18.4
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Juwan Howard,PF,27,TOT,81,81,2974,7.1,14.7,.479,0.0,0.0,.000,7.1,14.7,.480,3.6,4.6,.773,2.1,4.9,6.9,2.7,0.9,0.4,2.9,3.5,17.7
181,Juwan Howard,PF,27,WAS,54,54,1981,7.1,15.0,.474,0.0,0.0,,7.1,15.0,.474,3.6,4.7,.770,2.2,4.7,6.9,2.8,0.8,0.4,3.1,3.4,17.8
181,Juwan Howard,PF,27,DAL,27,27,993,6.9,14.2,.488,0.0,0.1,.000,6.9,14.1,.492,3.6,4.6,.780,1.8,5.2,7.0,2.5,1.1,0.6,2.6,3.8,17.4
182,Troy Hudson,PG,24,ORL,75,7,1008,4.5,13.3,.336,0.8,3.9,.202,3.7,9.4,.392,3.0,3.7,.817,1.4,2.4,3.7,5.8,1.3,0.1,3.3,2.9,12.7
183,Larry Hughes,SG,22,GSW,50,45,1846,6.0,15.7,.383,0.3,1.5,.187,5.7,14.2,.403,3.8,4.9,.766,1.5,3.9,5.4,4.3,1.9,0.6,3.0,2.9,16.0
184,Lindsey Hunter,PG,30,MIL,82,5,2002,5.4,14.1,.381,2.7,7.3,.373,2.6,6.8,.388,1.4,1.7,.802,0.6,2.5,3.0,4.0,1.8,0.2,1.2,3.1,14.8
185,Zydrunas Ilgauskas,C,25,CLE,24,24,616,6.7,13.7,.487,0.0,0.1,.000,6.7,13.6,.491,3.1,4.6,.679,3.8,5.6,9.4,1.1,0.9,2.2,3.5,4.6,16.4
186,Allen Iverson*,SG,25,PHI,71,71,2979,9.2,21.9,.420,1.2,3.7,.320,8.0,18.2,.441,7.1,8.7,.814,0.6,2.7,3.3,3.9,2.2,0.2,2.9,1.8,26.7
187,Bobby Jackson,PG,27,SAC,79,7,1648,5.0,11.5,.439,0.9,2.3,.375,4.2,9.2,.455,1.4,1.9,.739,1.6,3.8,5.4,3.5,1.9,0.2,2.3,3.0,12.4
188,Jaren Jackson,SG,33,SAS,16,0,114,5.1,12.6,.400,2.2,5.7,.389,2.8,6.9,.409,0.0,0.6,.000,0.3,3.5,3.8,2.2,1.6,0.0,0.9,4.1,12.3
189,Jim Jackson,SF,30,TOT,56,40,1690,5.1,13.5,.378,0.6,1.7,.325,4.5,11.8,.386,3.0,3.6,.822,1.1,3.6,4.8,3.5,1.1,0.2,2.8,3.0,13.7
189,Jim Jackson,SF,30,ATL,17,14,550,5.0,14.2,.355,1.0,2.5,.421,4.0,11.7,.341,4.8,5.6,.859,1.1,4.1,5.2,3.3,1.2,0.3,3.1,2.7,15.9
189,Jim Jackson,SF,30,CLE,39,26,1140,5.1,13.1,.390,0.3,1.3,.238,4.8,11.8,.408,2.1,2.7,.786,1.1,3.4,4.6,3.6,1.1,0.2,2.6,3.1,12.6
190,Marc Jackson,C,26,GSW,48,35,1410,6.1,13.0,.467,0.1,0.6,.217,5.9,12.4,.478,3.9,4.9,.802,3.0,6.2,9.2,1.5,0.9,0.7,2.4,3.5,16.2
191,Mark Jackson,PG,35,TOT,83,82,2588,3.4,8.1,.419,1.0,2.9,.338,2.4,5.2,.463,1.0,1.3,.785,0.9,3.4,4.2,9.2,1.2,0.1,2.4,1.9,8.8
191,Mark Jackson,PG,35,TOR,54,54,1802,3.4,8.1,.422,1.1,3.3,.345,2.3,4.8,.475,1.3,1.5,.842,0.8,2.9,3.7,9.9,1.3,0.1,2.3,1.7,9.2
191,Mark Jackson,PG,35,NYK,29,28,786,3.4,8.2,.411,0.6,1.9,.310,2.8,6.3,.442,0.4,0.8,.529,1.0,4.5,5.5,7.5,1.0,0.0,2.7,2.6,7.8
192,Stephen Jackson,SF,22,NJN,77,40,1660,5.3,12.4,.425,1.1,3.4,.335,4.1,9.0,.458,2.1,2.9,.719,0.9,3.6,4.5,3.0,1.9,0.3,2.8,3.6,13.8
193,Sam Jacobson,PG,25,MIN,14,0,59,5.5,11.0,.500,0.0,0.0,,5.5,11.0,.500,1.2,1.8,.667,1.8,1.8,3.7,2.4,1.8,0.0,0.0,11.6,12.2
194,Tim James,SF,24,CHH,30,0,197,2.9,9.5,.308,0.2,0.5,.333,2.7,9.0,.306,2.2,2.6,.857,2.7,3.7,6.4,1.5,0.4,0.9,1.5,4.9,8.2
195,Antawn Jamison,SF,24,GSW,82,82,3394,8.5,19.2,.442,0.7,2.2,.302,7.8,17.0,.459,4.1,5.7,.715,3.0,4.6,7.6,1.7,1.2,0.3,2.1,2.4,21.7
196,Anthony Johnson,PG,26,TOT,53,0,511,3.7,10.7,.349,0.1,0.4,.200,3.7,10.4,.354,1.6,2.3,.697,0.7,2.4,3.1,5.5,1.6,0.4,2.4,4.4,9.2
196,Anthony Johnson,PG,26,ATL,25,0,279,3.4,9.2,.366,0.0,0.4,.000,3.4,8.8,.382,1.5,2.2,.706,0.4,2.6,3.0,4.4,2.2,0.6,2.6,5.3,8.3
196,Anthony Johnson,PG,26,CLE,28,0,232,4.2,12.6,.333,0.2,0.3,.500,4.0,12.3,.329,1.7,2.5,.688,1.1,2.2,3.3,6.8,0.9,0.2,2.2,3.3,10.2
197,Avery Johnson,PG,35,SAS,55,20,1290,3.7,8.4,.447,0.0,0.2,.167,3.7,8.2,.452,1.1,1.7,.683,0.6,1.8,2.4,6.6,0.9,0.1,1.7,2.5,8.7
198,DerMarr Johnson,SF,20,ATL,78,21,1313,4.0,10.7,.374,1.1,3.5,.323,2.9,7.2,.399,1.8,2.4,.736,1.5,3.3,4.9,1.8,1.2,0.8,2.5,3.7,10.9
199,Ervin Johnson,C,33,MIL,82,19,1981,2.0,3.6,.545,0.0,0.0,,2.0,3.6,.545,0.9,1.7,.538,3.7,7.4,11.1,0.7,0.8,1.8,0.9,4.7,4.8
200,Larry Johnson,PF,31,NYK,65,65,2105,4.2,10.2,.411,0.9,2.8,.313,3.3,7.4,.448,1.7,2.2,.797,1.5,4.7,6.2,2.2,0.7,0.5,1.7,3.6,11.0
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Damon Jones,PG,24,VAN,71,10,1415,4.3,10.6,.409,2.1,5.9,.364,2.2,4.7,.465,0.9,1.3,.712,0.4,2.7,3.2,5.7,0.9,0.0,1.9,1.5,11.7
202,Eddie Jones,SG,29,MIA,63,58,2282,6.1,13.7,.445,1.4,3.8,.378,4.7,10.0,.471,3.6,4.3,.844,1.2,3.4,4.6,2.7,1.7,0.9,2.1,2.9,17.3
203,Jumaine Jones,SF,21,PHI,65,0,866,5.1,11.4,.444,0.8,2.5,.333,4.2,8.9,.474,1.7,2.2,.755,2.6,5.2,7.9,1.3,1.2,0.6,1.6,2.8,12.6
204,Popeye Jones,PF,30,WAS,45,1,638,3.4,8.6,.392,0.1,0.3,.167,3.3,8.3,.401,2.3,3.1,.745,4.7,7.7,12.4,1.7,1.1,0.5,1.2,5.4,9.1
205,Garth Joseph,C,27,TOT,4,0,16,2.3,11.3,.200,0.0,0.0,,2.3,11.3,.200,0.0,4.5,.000,4.5,0.0,4.5,2.3,0.0,2.3,4.5,2.3,4.5
205,Garth Joseph,C,27,TOR,2,0,8,4.5,9.0,.500,0.0,0.0,,4.5,9.0,.500,0.0,0.0,,9.0,0.0,9.0,4.5,0.0,0.0,4.5,4.5,9.0
205,Garth Joseph,C,27,DEN,2,0,8,0.0,13.5,.000,0.0,0.0,,0.0,13.5,.000,0.0,9.0,.000,0.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0
206,Adam Keefe,PF,30,GSW,67,13,836,2.8,6.8,.403,0.0,0.1,.333,2.7,6.7,.404,1.7,2.7,.619,3.9,5.1,9.0,1.6,1.2,0.9,1.7,4.4,7.2
207,Shawn Kemp,PF,31,POR,68,3,1083,5.6,13.7,.407,0.1,0.4,.364,5.5,13.4,.408,3.4,4.4,.771,2.1,6.5,8.6,2.2,1.5,0.8,3.3,6.1,14.7
208,Steve Kerr,PG,35,SAS,55,1,650,3.7,8.8,.421,1.8,4.3,.429,1.9,4.5,.415,0.8,0.8,.933,0.3,1.6,1.9,3.2,0.9,0.1,1.2,1.7,10.0
209,Jerome Kersey,SF,38,MIL,22,2,243,4.7,10.2,.464,0.0,0.1,.000,4.7,10.1,.471,1.2,2.4,.500,1.2,5.5,6.7,2.2,2.1,1.2,0.9,5.3,10.7
210,Lari Ketner,PF,23,IND,3,0,7,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,5.1,0.0,0.0,10.3,0.0,0.0
211,Jason Kidd*,PG,27,PHO,77,76,3065,5.3,12.9,.411,0.8,2.7,.297,4.5,10.2,.442,3.9,4.7,.814,1.1,4.7,5.8,8.8,1.9,0.3,3.4,2.0,15.3
