Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
106,Todd Day,SG,30,PHO,58,1,941,5.0,12.6,.394,2.4,6.3,.388,2.5,6.3,.400,2.8,4.1,.667,1.2,3.7,4.9,2.5,1.7,0.8,1.9,4.9,15.1
107,Andrew DeClercq,C,26,CLE,82,31,1831,4.4,8.7,.508,0.0,0.0,,4.4,8.7,.508,1.8,3.1,.588,3.1,5.6,8.6,1.1,1.2,1.3,2.1,5.4,10.7
108,Vinny Del Negro,PG,33,MIL,67,0,1211,4.5,9.7,.471,0.2,0.7,.333,4.3,8.9,.482,1.0,1.2,.897,0.3,2.9,3.2,4.8,1.1,0.0,1.4,2.4,10.4
109,Tony Delk,PG,26,SAC,46,1,682,6.3,14.7,.430,0.5,2.1,.225,5.9,12.6,.464,2.5,3.1,.797,1.9,2.7,4.6,2.9,1.8,0.3,1.7,3.1,15.6
110,Derrick Dial,SG,24,SAS,8,0,95,6.4,17.4,.370,1.1,4.5,.250,5.3,12.9,.412,1.1,1.9,.600,5.3,4.5,9.9,1.9,0.4,0.4,2.3,3.8,15.2
111,Michael Dickerson,SG,24,VAN,82,82,3103,6.4,14.7,.436,1.4,3.4,.409,5.0,11.4,.444,3.1,3.8,.830,0.9,2.3,3.2,2.4,1.3,0.5,1.9,2.6,17.4
112,Vlade Divac*,C,31,SAC,82,81,2374,5.8,11.6,.503,0.1,0.4,.269,5.7,11.2,.511,3.5,5.0,.691,2.6,7.3,9.9,3.7,1.6,1.6,2.9,3.8,15.2
113,Michael Doleac,C,22,ORL,81,29,1335,6.5,14.4,.452,0.0,0.1,.500,6.5,14.4,.452,2.2,2.6,.842,2.4,6.6,9.0,1.7,0.8,0.9,1.8,6.0,15.2
114,Sherman Douglas,PG,33,NJN,20,2,309,5.2,10.5,.500,0.6,1.9,.313,4.7,8.6,.541,2.9,3.3,.893,1.5,1.9,3.4,4.0,2.0,0.0,2.8,3.0,14.0
115,Bryce Drew,PG,25,HOU,72,5,1293,4.4,11.5,.383,1.6,4.5,.362,2.8,7.0,.396,1.3,1.5,.849,0.6,2.2,2.9,4.5,1.1,0.0,1.8,2.2,11.7
116,Chris Dudley,C,34,NYK,47,3,459,1.8,5.3,.343,0.0,0.0,,1.8,5.3,.343,0.7,2.1,.333,4.9,5.7,10.7,0.4,0.5,1.6,1.4,7.5,4.3
117,Tim Duncan*,PF,23,SAS,74,74,2875,7.9,16.0,.490,0.0,0.1,.091,7.9,15.9,.494,5.7,7.6,.761,3.3,8.2,11.5,2.9,0.8,2.1,3.0,2.6,21.5
118,Howard Eisley,PG,27,UTA,82,5,2096,4.8,11.6,.418,1.0,2.8,.368,3.8,8.8,.434,1.4,1.8,.824,0.4,2.5,2.9,6.0,1.0,0.2,2.3,3.8,12.2
119,Obinna Ekezie,PF,24,VAN,39,0,351,4.2,9.0,.466,0.0,0.0,,4.2,9.0,.466,4.4,6.6,.672,3.5,5.9,9.4,0.8,0.9,0.4,2.7,6.3,12.8
120,Mario Elie,SF,36,SAS,79,79,2217,3.2,7.4,.427,1.2,3.0,.398,2.0,4.4,.446,2.0,2.4,.846,0.8,3.3,4.0,3.1,1.2,0.1,2.1,2.5,9.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
121,Sean Elliott,SF,31,SAS,19,19,391,3.5,9.8,.358,1.2,3.4,.351,2.3,6.4,.362,2.3,2.9,.781,0.6,3.8,4.3,2.6,1.1,0.2,1.7,3.1,10.5
122,Dale Ellis,SG,39,TOT,42,5,564,4.2,10.1,.415,2.4,6.4,.370,1.9,3.8,.492,0.6,0.8,.692,0.8,2.7,3.6,0.9,0.8,0.0,1.3,2.9,11.4
122,Dale Ellis,SG,39,MIL,18,0,324,5.2,11.2,.465,2.6,7.2,.354,2.7,4.0,.667,0.7,1.0,.667,0.8,3.0,3.8,0.7,0.7,0.0,0.8,2.6,13.7
122,Dale Ellis,SG,39,CHH,24,5,240,2.8,8.7,.328,2.1,5.2,.400,0.7,3.4,.217,0.5,0.6,.750,0.9,2.4,3.3,1.2,1.0,0.0,1.9,3.3,8.2
123,LaPhonso Ellis,PF,29,ATL,58,8,1309,5.7,12.8,.450,0.1,0.6,.143,5.7,12.2,.465,1.8,2.6,.695,2.7,5.3,8.0,1.6,0.9,0.7,1.4,3.7,13.4
124,Pervis Ellison,C,32,BOS,30,5,269,2.5,5.8,.442,0.0,0.0,,2.5,5.8,.442,2.0,2.8,.714,3.9,5.1,9.0,1.7,1.3,1.1,1.7,9.0,7.1
125,Evan Eschmeyer,C,24,NJN,31,5,373,3.7,6.9,.528,0.0,0.0,,3.7,6.9,.528,1.4,2.9,.500,3.9,6.6,10.4,2.0,0.8,2.0,2.0,8.1,8.8
126,Patrick Ewing*,C,37,NYK,62,62,2035,6.4,13.7,.466,0.0,0.0,.000,6.4,13.7,.467,3.7,5.0,.731,2.5,8.2,10.7,1.0,0.6,1.5,2.5,3.5,16.4
127,Tony Farmer,PF,30,GSW,74,9,1199,3.8,9.4,.407,0.2,1.3,.182,3.6,8.0,.444,6.1,8.0,.766,3.5,5.3,8.9,2.2,2.0,0.5,2.5,5.0,14.0
128,Jamie Feick,C,25,NJN,81,17,2241,2.9,6.8,.428,0.0,0.0,1.000,2.9,6.7,.424,1.5,2.1,.707,4.2,7.9,12.1,1.1,0.7,0.6,0.9,3.3,7.4
129,Danny Ferry,PF,33,CLE,63,3,1326,5.1,10.3,.497,0.9,2.0,.440,4.2,8.3,.511,1.4,1.5,.912,1.5,5.0,6.5,1.8,0.6,0.7,1.5,4.9,12.6
130,Michael Finley,SF,26,DAL,82,82,3464,7.8,17.0,.457,1.0,2.6,.401,6.7,14.4,.467,2.7,3.3,.820,1.3,4.1,5.4,4.6,1.1,0.3,2.0,1.8,19.3
131,Derek Fisher,PG,25,LAL,78,22,1803,3.3,9.6,.346,1.0,3.3,.313,2.3,6.3,.363,2.1,2.9,.724,0.4,2.4,2.9,4.3,1.6,0.1,1.5,3.0,9.8
132,Danny Fortson,PF,23,BOS,55,5,856,5.9,11.1,.528,0.0,0.0,,5.9,11.1,.528,5.8,7.9,.735,5.9,9.5,15.4,1.2,0.8,0.2,2.8,7.6,17.6
133,Greg Foster,PF,31,SEA,60,5,718,4.6,11.2,.406,0.2,0.8,.200,4.4,10.5,.421,0.9,1.4,.643,0.8,4.6,5.4,2.1,0.5,0.9,1.4,5.3,10.2
134,Jeff Foster,C,23,IND,19,0,86,5.4,9.6,.565,0.0,0.4,.000,5.4,9.2,.591,7.1,10.5,.680,5.0,8.4,13.4,2.1,2.1,0.4,0.8,7.5,18.0
135,Rick Fox,SF,30,LAL,82,1,1473,5.0,12.2,.414,1.4,4.4,.326,3.6,7.7,.464,1.5,1.9,.808,1.5,3.3,4.8,3.4,1.3,0.6,2.1,5.0,13.1
136,Adonal Foyle,C,24,GSW,76,59,1654,4.2,8.3,.508,0.0,0.0,,4.2,8.3,.508,0.7,2.0,.378,3.8,5.4,9.2,0.9,0.6,3.0,1.5,4.7,9.1
137,Steve Francis,PG,22,HOU,77,77,2776,6.4,14.5,.445,1.4,4.0,.345,5.1,10.5,.483,3.7,4.7,.786,2.0,3.3,5.3,6.6,1.5,0.4,4.0,3.0,18.0
138,Todd Fuller,C,25,CHH,41,2,399,4.6,11.0,.418,0.0,0.0,,4.6,11.0,.418,2.9,4.8,.604,3.2,6.7,9.9,0.5,0.8,0.7,2.4,4.2,12.1
139,Lawrence Funderburke,PF,29,SAC,75,1,1026,6.5,12.4,.523,0.0,0.1,.000,6.5,12.3,.526,4.0,5.7,.706,3.4,4.8,8.2,1.2,1.1,0.7,1.4,3.2,16.9
140,Kevin Garnett*,PF,23,MIN,81,81,3243,8.4,16.9,.497,0.3,0.9,.370,8.1,16.0,.504,3.4,4.5,.765,2.5,8.1,10.6,4.5,1.3,1.4,3.0,2.3,20.6
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
141,Dean Garrett,C,33,MIN,56,23,604,2.9,6.4,.444,0.0,0.0,,2.9,6.4,.444,1.1,1.5,.692,2.4,5.9,8.3,1.1,0.5,2.4,1.3,5.6,6.8
142,Kiwane Lemorris Garris,SG,25,ORL,3,0,23,3.1,15.7,.200,0.0,1.6,.000,3.1,14.1,.222,0.0,0.0,,0.0,1.6,1.6,3.1,0.0,0.0,1.6,0.0,6.3
143,Pat Garrity,SF,23,ORL,82,1,1479,6.3,14.2,.441,1.9,4.8,.401,4.4,9.4,.461,1.9,2.7,.721,1.1,4.0,5.1,1.4,0.8,0.5,2.1,4.8,16.4
144,Chris Gatling,PF,32,TOT,85,0,1811,7.3,15.9,.455,0.4,1.4,.257,6.9,14.6,.474,5.3,7.4,.713,3.1,6.9,10.0,1.4,1.6,0.5,3.4,4.9,20.2
144,Chris Gatling,PF,32,ORL,45,0,1041,7.3,16.0,.455,0.2,0.8,.304,7.0,15.2,.462,5.9,8.5,.698,3.1,7.1,10.3,1.4,1.7,0.3,3.6,4.9,20.7
144,Chris Gatling,PF,32,DEN,40,0,770,7.2,15.9,.456,0.5,2.2,.234,6.7,13.7,.491,4.4,6.0,.742,2.9,6.6,9.6,1.4,1.6,0.6,3.0,4.9,19.4
145,Matt Geiger,C,30,PHI,65,20,1406,6.7,15.1,.441,0.0,0.1,.000,6.7,15.0,.444,2.8,3.6,.779,3.9,6.0,9.9,1.0,0.7,0.6,2.3,5.0,16.1
146,Devean George,SF,22,LAL,49,1,345,5.8,15.0,.389,1.7,4.9,.340,4.2,10.1,.412,2.8,4.3,.659,3.0,4.8,7.8,1.3,1.0,0.4,2.2,5.6,16.2
147,Kendall Gill,SF,31,NJN,76,75,2355,6.1,14.6,.414,0.3,1.2,.256,5.7,13.4,.428,2.8,3.9,.710,1.3,3.1,4.3,3.2,2.1,0.6,1.4,3.2,15.2
148,Armen Gilliam,PF,35,UTA,50,0,782,6.1,14.0,.436,0.0,0.0,.000,6.1,14.0,.438,3.1,4.0,.779,3.3,6.3,9.6,1.9,0.6,0.7,2.5,3.8,15.3
149,Dion Glover,SG,21,ATL,30,1,446,5.3,13.8,.386,1.0,3.6,.267,4.4,10.2,.429,4.1,5.7,.729,1.2,1.9,3.1,2.2,1.2,0.3,2.3,2.3,15.7
150,Brian Grant,PF,27,POR,63,14,1322,4.7,9.6,.491,0.0,0.1,.500,4.7,9.5,.491,3.0,4.5,.675,3.3,6.1,9.4,1.7,0.9,0.8,2.3,4.5,12.5
151,Gary Grant,PG,34,POR,3,0,24,9.0,21.0,.429,0.0,0.0,,9.0,21.0,.429,0.0,0.0,,0.0,4.5,4.5,1.5,1.5,0.0,3.0,4.5,18.0
152,Horace Grant,PF,34,SEA,76,76,2688,3.6,8.0,.444,0.0,0.1,.000,3.6,8.0,.447,1.1,1.5,.721,2.2,5.7,7.9,2.5,0.7,0.8,0.8,2.6,8.2
153,Devin Gray,SF,27,HOU,21,2,124,4.4,10.7,.405,0.0,0.0,,4.4,10.7,.405,5.5,8.4,.655,3.2,4.1,7.3,1.5,1.5,0.9,1.2,6.4,14.2
154,A.C. Green,PF,36,LAL,82,82,1929,3.2,7.2,.447,0.0,0.1,.250,3.2,7.1,.449,1.2,1.8,.695,3.0,6.1,9.1,1.5,1.0,0.3,1.0,2.4,7.7
155,Adrian Griffin,SG,25,BOS,72,47,1927,3.3,7.7,.424,0.3,1.1,.281,3.0,6.7,.447,2.2,3.0,.753,2.4,4.6,6.9,3.3,2.2,0.3,1.7,4.1,9.1
156,Tom Gugliotta,PF,30,PHO,54,54,1767,6.3,13.1,.481,0.0,0.2,.125,6.3,13.0,.485,2.4,3.1,.775,2.9,5.8,8.7,2.5,1.6,0.6,2.2,3.1,15.0
157,Darvin Ham,SF,26,MIL,35,21,792,3.2,5.8,.555,0.0,0.0,.000,3.2,5.8,.559,1.6,3.5,.449,3.9,4.0,7.8,1.9,1.3,1.3,1.3,4.6,8.0
158,Richard Hamilton,SG,21,WAS,71,12,1373,6.7,15.9,.420,0.7,2.0,.364,5.9,13.8,.428,2.7,3.5,.774,1.0,2.4,3.4,2.8,0.7,0.2,2.2,3.7,16.8
159,Thomas Hamilton,C,24,HOU,22,7,273,4.6,10.4,.443,0.0,0.0,,4.6,10.4,.443,1.6,3.0,.522,4.1,7.8,11.9,2.0,0.5,1.8,3.7,3.3,10.8
160,Tom Hammonds,PF,32,MIN,56,0,372,4.1,9.4,.433,0.0,0.0,,4.1,9.4,.433,3.2,5.4,.589,3.3,6.5,9.8,1.0,0.8,0.3,2.0,5.3,11.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
161,Anfernee Hardaway,SG,28,PHO,60,60,2253,6.0,12.8,.474,0.5,1.6,.324,5.5,11.1,.496,3.6,4.6,.790,1.5,4.1,5.5,5.0,1.5,0.6,2.4,2.6,16.2
162,Tim Hardaway*,PG,33,MIA,52,52,1672,5.3,13.7,.386,2.0,5.5,.367,3.3,8.2,.398,2.4,2.9,.827,0.5,2.7,3.2,8.3,1.1,0.1,2.6,2.4,15.0
163,Ron Harper,PG,36,LAL,80,78,2042,3.7,9.4,.399,0.6,1.9,.311,3.2,7.5,.421,1.8,2.6,.680,1.7,4.2,5.9,4.8,1.5,0.7,2.3,2.9,9.8
164,Matt Harpring,SF,23,ORL,4,0,63,2.3,9.7,.235,1.1,1.1,1.000,1.1,8.6,.133,3.4,4.0,.857,2.9,4.0,6.9,4.6,2.9,0.6,0.6,4.0,9.1
165,Al Harrington,PF,19,IND,50,0,854,5.1,11.1,.458,0.3,1.4,.235,4.8,9.7,.491,3.3,4.7,.703,2.0,4.7,6.7,1.6,1.1,0.4,2.7,5.5,13.8
166,Othella Harrington,PF,26,VAN,82,82,2677,5.6,11.2,.506,0.0,0.0,.000,5.6,11.1,.507,3.2,4.0,.792,2.6,4.9,7.6,1.3,0.5,0.8,2.9,3.9,14.5
167,Lucious Harris,SG,29,NJN,77,11,1510,4.7,11.0,.428,0.9,2.7,.330,3.8,8.3,.460,1.9,2.4,.798,1.3,3.2,4.5,2.4,1.5,0.1,1.0,2.3,12.2
168,Antonio Harvey,PF,29,POR,19,0,137,4.5,7.9,.567,0.0,0.0,,4.5,7.9,.567,1.8,3.2,.583,2.1,6.6,8.7,1.3,0.3,1.6,3.2,5.3,10.8
169,Hersey Hawkins,SG,33,CHI,61,49,1622,3.5,8.3,.424,1.2,3.1,.390,2.3,5.2,.444,2.4,2.6,.899,0.7,3.2,3.9,3.0,1.6,0.3,2.2,3.2,10.7
170,Michael Hawkins,PG,27,CHH,12,0,36,3.0,13.0,.231,1.0,5.0,.200,2.0,8.0,.250,1.0,2.0,.500,0.0,7.0,7.0,13.0,0.0,0.0,3.0,2.0,8.0
171,Alan Henderson,PF,27,ATL,82,82,2775,5.6,12.1,.461,0.0,0.1,.100,5.6,11.9,.465,2.9,4.3,.671,3.4,4.0,7.4,1.0,1.1,0.7,1.8,3.0,14.0
172,Cedric Henderson,SF,24,CLE,61,7,1107,4.2,10.6,.396,0.0,0.5,.067,4.2,10.1,.412,2.2,3.4,.663,1.1,3.4,4.6,1.8,1.3,0.6,2.2,3.2,10.7
173,Mark Hendrickson,PF,25,TOT,15,0,71,2.5,4.1,.625,0.0,0.0,,2.5,4.1,.625,1.5,2.0,.750,1.5,5.1,6.6,3.0,1.0,0.5,1.5,4.1,6.6
173,Mark Hendrickson,PF,25,CLE,10,0,47,3.8,5.4,.714,0.0,0.0,,3.8,5.4,.714,1.5,1.5,1.000,1.5,6.9,8.4,2.3,1.5,0.8,2.3,5.4,9.2
173,Mark Hendrickson,PF,25,NJN,5,0,24,0.0,1.5,.000,0.0,0.0,,0.0,1.5,.000,1.5,3.0,.500,1.5,1.5,3.0,4.5,0.0,0.0,0.0,1.5,1.5
174,Chris Herren,PG,24,DEN,45,1,597,2.7,7.5,.363,1.4,4.0,.358,1.3,3.4,.368,1.6,2.4,.675,0.7,2.4,3.1,6.7,0.9,0.1,2.5,4.5,8.5
175,Grant Hill*,SF,27,DET,74,74,2776,9.0,18.4,.489,0.4,1.3,.347,8.6,17.2,.500,6.2,7.8,.795,1.3,5.1,6.4,5.0,1.3,0.6,3.1,2.5,24.7
176,Tyrone Hill,PF,31,PHI,68,65,2155,5.3,11.0,.485,0.0,0.0,.000,5.3,10.9,.485,3.0,4.3,.691,3.7,6.8,10.4,0.9,1.1,0.5,2.1,4.1,13.6
177,Fred Hoiberg,SG,27,CHI,31,11,845,3.8,9.8,.387,1.4,4.0,.340,2.4,5.8,.419,2.9,3.2,.908,0.3,4.4,4.7,3.6,1.7,0.1,1.8,2.8,11.9
178,Derek Hood,PF,23,CHH,2,0,4,0.0,27.0,.000,0.0,0.0,,0.0,27.0,.000,0.0,0.0,,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
179,Jeff Hornacek,SG,36,UTA,77,77,2133,6.0,12.3,.492,1.1,2.3,.478,4.9,10.0,.495,2.9,3.0,.950,0.8,2.2,3.1,3.4,1.1,0.3,1.9,2.5,16.1
180,Robert Horry,PF,29,LAL,76,0,1685,3.4,7.8,.438,0.6,2.0,.309,2.8,5.7,.483,1.9,2.4,.788,2.8,4.9,7.7,2.5,1.8,1.7,1.6,4.0,9.3
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
181,Allan Houston,SG,28,NYK,82,82,3169,7.0,14.4,.483,1.2,2.8,.436,5.8,11.7,.494,3.2,3.8,.838,0.4,2.6,3.1,2.5,0.7,0.2,2.1,2.5,18.3
182,Juwan Howard,PF,26,WAS,82,82,2909,6.3,13.7,.459,0.0,0.1,.000,6.3,13.6,.462,2.5,3.4,.735,1.6,4.2,5.8,3.1,0.8,0.3,2.8,3.7,15.1
183,Troy Hudson,PG,23,LAC,62,38,1592,4.6,12.2,.377,1.4,4.4,.311,3.3,7.9,.414,1.7,2.1,.811,0.6,2.7,3.3,5.5,1.0,0.0,2.4,1.5,12.3
184,Larry Hughes,SG,21,TOT,82,37,2324,7.1,17.8,.400,0.4,1.9,.232,6.7,15.8,.421,4.3,5.8,.740,1.8,3.7,5.4,3.2,1.8,0.4,3.0,3.0,19.0
184,Larry Hughes,SG,21,PHI,50,5,1018,6.8,16.3,.416,0.4,1.8,.216,6.4,14.5,.441,3.7,5.0,.746,1.8,3.8,5.6,2.7,1.9,0.4,3.4,3.3,17.7
184,Larry Hughes,SG,21,GSW,32,32,1306,7.4,18.9,.389,0.5,2.0,.243,6.9,16.9,.407,4.8,6.5,.736,1.7,3.6,5.2,3.6,1.7,0.4,2.8,2.7,20.0
185,Rick Hughes,PF,26,DAL,21,0,224,5.6,11.6,.486,0.0,0.2,.000,5.6,11.4,.493,1.9,4.2,.462,3.9,4.0,7.9,1.4,0.5,0.2,2.3,4.8,13.2
186,Lindsey Hunter,PG,29,DET,82,82,2919,4.7,11.0,.425,2.1,4.8,.432,2.6,6.2,.419,1.4,1.9,.760,0.4,2.7,3.1,4.0,1.6,0.3,1.8,2.7,12.9
187,Allen Iverson*,SG,24,PHI,70,70,2853,9.2,21.9,.421,1.1,3.3,.341,8.1,18.6,.435,5.6,7.8,.713,0.9,2.5,3.4,4.1,1.8,0.1,2.9,2.0,25.1
188,Bobby Jackson,PG,26,MIN,73,10,1034,4.9,12.0,.405,0.5,1.6,.283,4.4,10.4,.423,2.6,3.4,.776,1.7,3.6,5.3,6.0,1.7,0.2,2.0,4.0,12.8
189,Jaren Jackson,SG,32,SAS,81,12,1691,4.0,10.4,.381,2.3,6.5,.353,1.7,3.9,.429,0.7,1.1,.647,0.7,3.1,3.9,2.5,1.1,0.1,1.4,3.3,10.9
190,Jermaine Jackson,SG,23,DET,7,0,73,0.5,5.4,.091,0.0,0.5,.000,0.5,4.9,.100,2.5,3.9,.625,0.5,4.9,5.4,2.0,1.5,0.0,3.5,3.5,3.5
191,Jim Jackson,SF,29,ATL,79,76,2767,6.6,16.1,.411,1.5,3.9,.386,5.1,12.1,.418,2.4,2.8,.877,1.3,3.8,5.1,3.0,0.7,0.1,2.4,2.2,17.1
192,Mark Jackson,PG,34,IND,81,81,2190,4.0,9.4,.432,1.5,3.6,.403,2.6,5.7,.450,1.3,1.6,.806,1.0,3.8,4.9,10.7,1.2,0.2,2.9,1.8,10.8
193,Randell Jackson,PF,24,DAL,1,0,1,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,Sam Jacobson,PG,24,TOT,52,5,681,5.7,11.2,.509,0.5,1.3,.375,5.2,9.9,.527,1.6,2.2,.732,1.3,2.4,3.8,1.7,1.6,0.2,1.7,6.0,13.5
194,Sam Jacobson,PG,24,LAL,3,0,18,10.0,18.0,.556,0.0,0.0,,10.0,18.0,.556,0.0,4.0,.000,0.0,2.0,2.0,4.0,2.0,0.0,4.0,2.0,20.0
194,Sam Jacobson,PG,24,GSW,49,5,663,5.6,11.0,.507,0.5,1.3,.375,5.1,9.7,.525,1.6,2.1,.769,1.4,2.4,3.8,1.6,1.6,0.2,1.7,6.1,13.3
195,Tim James,SF,23,MIA,4,0,23,7.8,21.9,.357,0.0,0.0,,7.8,21.9,.357,1.6,4.7,.333,4.7,1.6,6.3,3.1,0.0,4.7,3.1,1.6,17.2
196,Antawn Jamison,SF,23,GSW,43,41,1556,8.2,17.5,.471,0.0,0.2,.286,8.2,17.3,.473,2.9,4.8,.611,4.0,4.3,8.3,2.1,0.7,0.3,2.6,2.7,19.5
197,Harold Jamison,PF,23,MIA,12,0,74,3.4,9.7,.350,0.0,0.0,,3.4,9.7,.350,1.9,8.8,.222,7.8,2.4,10.2,1.9,1.0,0.5,1.9,8.3,8.8
198,Anthony Johnson,PG,25,TOT,56,6,637,3.5,9.3,.378,0.1,0.6,.182,3.4,8.6,.392,1.6,2.2,.718,1.2,1.7,2.9,4.1,1.9,0.2,1.8,3.3,8.7
198,Anthony Johnson,PG,25,ATL,38,2,423,3.1,8.8,.350,0.1,0.5,.167,3.0,8.3,.361,1.6,2.0,.792,1.3,2.0,3.3,5.0,2.0,0.2,2.0,3.5,7.8
198,Anthony Johnson,PG,25,ORL,18,4,214,4.4,10.3,.426,0.2,0.8,.200,4.2,9.4,.446,1.5,2.5,.600,1.0,1.0,2.0,2.2,1.7,0.3,1.3,2.9,10.4
199,Avery Johnson,PG,34,SAS,82,82,2571,5.6,11.9,.473,0.0,0.1,.111,5.6,11.8,.477,1.6,2.2,.735,0.5,1.8,2.2,6.9,1.1,0.3,2.0,2.1,12.9
200,DeMarco Johnson,PF,24,NYK,5,0,37,2.9,8.8,.333,0.0,0.0,,2.9,8.8,.333,0.0,0.0,,2.9,3.9,6.8,0.0,1.0,0.0,2.9,4.9,5.8
Rk,Player,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
201,Ervin Johnson,C,32,MIL,80,74,2129,2.4,4.7,.516,0.0,0.0,.000,2.4,4.7,.518,1.6,2.7,.605,3.9,7.0,11.0,0.7,1.4,2.1,1.4,5.0,6.5
202,Kevin Johnson,PG,33,PHO,6,0,113,5.1,8.9,.571,0.3,0.3,1.000,4.8,8.6,.556,2.2,2.2,1.000,0.0,5.1,5.1,7.6,0.6,0.0,2.2,1.9,12.7
203,Larry Johnson,PF,30,NYK,70,68,2281,4.5,10.3,.433,0.9,2.7,.333,3.5,7.5,.469,2.0,2.6,.766,1.4,4.6,6.0,2.8,0.7,0.1,1.5,3.2,11.8
204,Charles Jones,PG,24,LAC,56,0,662,3.6,10.9,.328,2.1,6.4,.331,1.5,4.5,.325,0.9,1.3,.739,0.9,2.4,3.4,5.1,1.6,0.3,1.5,2.5,10.2
205,Damon Jones,PG,23,TOT,55,1,612,4.7,12.2,.385,2.4,6.7,.360,2.3,5.5,.415,1.9,2.8,.667,0.7,2.5,3.2,5.6,1.1,0.1,2.4,2.0,13.7
205,Damon Jones,PG,23,GSW,13,1,196,4.6,9.9,.463,2.0,4.2,.478,2.6,5.7,.452,1.3,1.7,.778,0.0,2.9,2.9,7.2,1.1,0.0,2.8,2.4,12.5
205,Damon Jones,PG,23,DAL,42,0,416,4.8,13.3,.357,2.6,7.9,.330,2.2,5.5,.397,2.2,3.4,.641,1.0,2.3,3.4,4.9,1.0,0.1,2.2,1.8,14.3
206,Eddie Jones,SG,28,CHH,72,72,2807,6.1,14.4,.427,1.6,4.4,.375,4.5,10.0,.450,4.6,5.4,.864,1.0,3.4,4.4,3.9,2.5,0.6,2.1,2.3,18.5
207,Jumaine Jones,SF,20,PHI,33,0,138,5.7,15.1,.379,0.5,1.0,.500,5.2,14.1,.370,2.9,4.7,.611,4.2,5.7,9.9,1.3,1.6,1.3,3.7,2.6,14.9
208,Popeye Jones,PF,29,DEN,40,1,330,4.8,11.3,.423,0.2,0.3,.667,4.6,11.0,.416,1.5,2.1,.737,4.5,6.8,11.2,2.1,0.3,0.7,1.4,5.5,11.3
209,Reggie Jordan,PG,32,WAS,36,0,243,2.5,7.9,.321,0.0,0.1,.000,2.5,7.7,.327,1.0,1.9,.538,2.4,3.7,6.1,4.7,1.8,0.3,2.8,4.3,6.1
210,Adam Keefe,C,29,UTA,62,3,604,3.2,7.7,.408,0.0,0.1,.000,3.2,7.7,.411,1.7,2.1,.806,2.7,5.4,8.1,2.0,1.0,0.8,2.7,5.4,8.0
211,Shawn Kemp,C,30,CLE,82,82,2492,7.0,16.8,.417,0.0,0.1,.333,7.0,16.7,.418,7.1,9.2,.776,3.3,7.1,10.5,2.0,1.4,1.4,4.2,5.4,21.1
212,Steve Kerr,PG,34,SAS,32,0,268,4.3,9.9,.432,2.1,4.2,.516,2.1,5.8,.372,1.2,1.5,.818,0.4,2.1,2.6,1.6,0.5,0.0,0.9,1.9,12.0
213,Jerome Kersey,SF,37,SAS,72,18,1310,4.0,9.7,.412,0.0,0.2,.000,4.0,9.5,.423,0.8,1.1,.707,1.6,4.6,6.2,1.9,1.8,1.3,1.4,4.4,8.8
214,Lari Ketner,PF,22,TOT,22,0,132,3.5,8.7,.406,0.0,0.0,,3.5,8.7,.406,2.2,3.3,.667,3.3,6.0,9.3,0.3,1.1,0.8,2.7,5.5,9.3
214,Lari Ketner,PF,22,CHI,6,0,41,3.5,8.8,.400,0.0,0.0,,3.5,8.8,.400,1.8,1.8,1.000,0.0,6.1,6.1,0.9,0.9,0.9,2.6,7.0,8.8
214,Lari Ketner,PF,22,CLE,16,0,91,3.6,8.7,.409,0.0,0.0,,3.6,8.7,.409,2.4,4.0,.600,4.7,5.9,10.7,0.0,1.2,0.8,2.8,4.7,9.5
215,Jason Kidd*,PG,26,PHO,67,67,2616,4.8,11.8,.409,0.8,2.3,.337,4.0,9.5,.427,2.8,3.4,.829,1.3,5.3,6.6,9.3,1.8,0.4,3.1,2.0,13.2
216,Gerard King,SF,27,WAS,62,28,1060,4.7,9.4,.502,0.0,0.0,,4.7,9.4,.502,1.7,2.2,.742,2.9,5.6,8.5,1.7,1.2,0.5,1.4,4.5,11.1
