Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
189,Steven Hunter,C,20,ORL,53,516,,,,6%,95%,-7.5,-10.7,6,5,52,1,44,,13,5,19
190,Zydrunas Ilgauskas,C,26,CLE,62,1329,,,,,100%,-4.0,-0.3,23,20,96,27,125,,158,19,42
191,Allen Iverson*,SG,26,PHI,60,2622,16%,77%,7%,,,5.2,10.0,117,76,33,22,203,,689,38,93
192,Bobby Jackson,PG,28,SAC,81,1750,99%,1%,,,,9.2,2.2,46,29,51,10,72,,363,18,38
193,Jaren Jackson,SG,34,ORL,9,144,,84%,16%,,,-15.2,-17.6,6,0,6,1,1,,21,0,1
194,Jermaine Jackson,SG,25,TOR,24,280,18%,64%,18%,1%,,-4.8,-4.6,9,4,8,1,5,,124,0,5
195,Jim Jackson,SF,31,MIA,55,1825,,10%,88%,2%,,-0.2,2.9,55,29,81,12,21,,298,6,31
196,Marc Jackson,C,27,TOT,39,495,,,,13%,87%,-3.0,-3.8,2,9,20,11,37,,29,8,21
196,Marc Jackson,C,27,GSW,17,169,,,,1%,99%,-5.3,0.6,1,3,3,6,21,,14,4,8
196,Marc Jackson,C,27,MIN,22,326,,,,20%,81%,-1.8,-6.0,1,6,17,5,16,,15,4,13
197,Mark Jackson,PG,36,NYK,82,2367,100%,,,,,-6.4,-5.5,108,28,48,10,30,,1339,5,29
198,Stephen Jackson,SF,23,SAS,23,227,,4%,96%,,,-3.5,-11.3,7,12,17,4,8,,23,1,4
199,Jerome James,C,26,SEA,56,949,,,,,100%,10.2,8.9,8,24,80,24,27,,54,4,10
200,Mike James,PG,26,MIA,15,119,48%,52%,,,,-15.7,-14.3,10,0,3,2,2,,43,0,1
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
201,Tim James,SF,25,PHI,9,41,,1%,94%,6%,,-19.6,-21.8,1,1,3,0,3,,2,0,2
202,Antawn Jamison,SF,25,GSW,82,3033,,,74%,25%,1%,-6.3,-1.8,66,49,85,27,159,,348,44,80
203,Harold Jamison,PF,25,LAC,25,176,,,,85%,15%,-3.5,-3.0,3,0,9,1,6,,13,1,8
204,Richard Jefferson,SF,21,NJN,79,1917,,1%,96%,3%,,2.8,-3.0,50,24,88,18,122,,305,28,53
205,Anthony Johnson,SG,27,NJN,34,366,86%,14%,,,,5.1,0.8,10,5,8,1,11,,103,1,5
206,Avery Johnson,PG,36,TOT,68,1352,100%,,,,,-6.7,-1.7,47,21,28,5,71,,651,12,45
206,Avery Johnson,PG,36,DEN,51,1200,100%,,,,,-7.5,-1.3,40,20,24,4,63,,587,12,42
206,Avery Johnson,PG,36,DAL,17,152,100%,,,,,-0.1,-4.9,7,1,4,1,8,,64,0,3
207,DerMarr Johnson,SF,21,ATL,72,1727,,26%,73%,1%,,-2.0,5.0,41,36,84,7,43,,171,7,31
208,Ervin Johnson,C,34,MIL,81,1660,,,,,100%,0.6,1.4,16,16,126,9,28,,64,8,17
209,Joe Johnson,SG,20,TOT,77,1916,,37%,60%,3%,,-0.9,-2.2,36,22,56,8,19,,407,3,32
209,Joe Johnson,SG,20,BOS,48,1003,,15%,85%,1%,,0.7,-2.1,15,8,29,2,11,,179,1,15
209,Joe Johnson,SG,20,PHO,29,913,,61%,33%,6%,,-2.6,-2.3,21,14,27,6,8,,228,2,17
210,Alvin Jones,C,23,PHI,23,126,,,,9%,91%,-3.8,-6.0,0,2,13,6,8,,6,0,1
211,Damon Jones,PG,25,DET,67,1083,98%,2%,,,,6.3,5.0,40,15,31,1,19,,314,3,15
212,Eddie Jones,SG,30,MIA,81,3156,,56%,44%,,,0.9,13.1,80,40,111,14,118,,551,24,36
213,Jumaine Jones,PF,22,CLE,81,2142,,,15%,82%,3%,-2.2,3.4,37,22,110,12,23,,253,3,25
214,Popeye Jones,PF,31,WAS,79,1920,,,1%,94%,5%,2.1,6.8,37,16,68,24,49,,271,9,24
215,Michael Jordan*,SF,38,WAS,60,2093,,18%,77%,4%,,0.1,3.1,88,59,58,10,137,,685,29,52
216,Shawn Kemp,PF,32,POR,75,1232,,,,49%,51%,-1.3,-7.2,23,20,106,23,56,,115,9,46
217,Steve Kerr,PG,36,POR,65,775,46%,54%,,,,3.0,-0.8,13,8,19,1,8,,142,2,3
218,Jason Kidd*,PG,28,NJN,82,3056,100%,,,,,5.6,5.7,229,39,49,12,75,,1743,15,29
219,Andrei Kirilenko,SF,20,UTA,82,2151,,1%,71%,28%,1%,8.3,15.5,46,33,68,10,148,,196,18,60
220,Kerry Kittles,SG,27,NJN,82,2601,12%,88%,,,,4.4,0.2,64,30,41,11,79,,484,20,32
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
221,Brevin Knight,PG,26,MEM,53,1151,100%,,,,,-6.3,2.6,82,14,49,10,29,,645,7,25
222,Travis Knight,C,27,NYK,49,429,,,,8%,92%,-11.0,-7.6,13,6,50,4,9,,18,1,6
223,Toni Kukoč*,SF,33,ATL,59,1494,,2%,90%,8%,,-2.3,4.1,67,31,33,8,62,,458,15,26
224,Christian Laettner,PF,32,WAS,57,1441,,,1%,65%,34%,-4.5,-4.9,47,18,45,12,27,,327,7,15
225,Raef LaFrentz,C,25,TOT,78,2455,,,,25%,75%,-1.6,2.2,37,24,168,19,67,,196,17,69
225,Raef LaFrentz,C,25,DEN,51,1668,,,,,100%,-5.0,2.8,20,17,96,12,45,,130,13,54
225,Raef LaFrentz,C,25,DAL,27,787,,,1%,77%,23%,5.4,1.0,17,7,72,7,22,,66,4,15
226,Trajan Langdon,SG,25,CLE,44,477,59%,39%,2%,,,-0.7,3.4,19,9,24,8,16,,128,5,9
227,Dan Langhi,SF,24,HOU,34,434,,,62%,37%,1%,-20.6,-16.9,3,1,15,4,4,,32,1,4
228,Rusty LaRue,PG,28,UTA,33,542,90%,10%,,,,-6.3,-8.7,29,8,28,3,9,,154,3,9
229,Voshon Lenard,SG,28,DEN,71,1665,14%,80%,6%,,,-7.1,-0.8,41,24,49,19,43,,286,7,61
230,Quincy Lewis,SG,24,UTA,36,490,,93%,7%,,,-2.6,-4.4,11,5,33,11,9,,78,2,5
231,Rashard Lewis,SF,22,SEA,71,2585,,,51%,48%,2%,5.7,6.8,34,33,84,13,89,,287,26,53
232,Randy Livingston,PG,26,SEA,13,176,60%,40%,,,,15.7,12.9,1,0,5,0,3,,55,1,5
233,Art Long,PF,29,SEA,63,989,,,6%,74%,20%,0.1,-4.3,19,17,79,14,37,,88,4,20
234,Grant Long,PF,35,MEM,66,1868,,,88%,12%,,-10.0,-3.3,54,28,51,11,41,,288,7,16
235,Felipe López,SG,27,MIN,67,581,3%,59%,38%,,,-2.7,-7.6,13,6,32,12,22,,84,3,21
236,Tyronn Lue,PG,24,WAS,71,1458,91%,9%,,,,-0.6,1.2,58,29,30,1,22,,511,11,34
237,George Lynch,SF,31,CHH,45,893,,48%,48%,5%,,0.4,-0.8,25,12,44,2,16,,114,3,23
238,Todd MacCulloch,C,26,NJN,62,1502,,,,,100%,6.6,3.7,18,24,111,13,85,,169,22,67
239,Sam Mack,SF,31,MIA,12,159,,10%,90%,1%,,-0.5,1.4,3,1,8,0,3,,8,1,1
240,Mark Madsen,PF,26,LAL,59,650,,,,71%,29%,7.3,-0.2,5,10,46,3,20,,98,4,21
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
241,Corey Maggette,SG,22,LAC,63,1615,,99%,1%,,,-2.8,-3.8,39,36,51,26,97,,243,10,59
242,Jamaal Magloire,C,23,CHH,82,1549,,,,,100%,3.7,4.4,26,34,93,30,131,,66,27,47
243,Dan Majerle,SG,36,PHO,65,1180,2%,43%,54%,2%,,1.8,3.8,23,7,40,3,8,,188,1,7
244,Karl Malone*,PF,38,UTA,80,3040,,,,72%,28%,1.1,-0.6,179,33,94,38,242,,710,42,89
245,Danny Manning,PF,35,DAL,41,552,,,9%,73%,18%,-3.1,-8.9,20,0,45,3,14,,64,3,8
246,Stephon Marbury,PG,24,PHO,82,3187,100%,,,,,-1.8,-5.3,172,62,53,34,193,,1439,42,92
247,Shawn Marion,SF,23,PHO,81,3109,,1%,83%,17%,,-0.1,3.5,67,52,115,12,92,,352,20,63
248,Sean Marks,C,26,MIA,21,319,,,,23%,77%,-7.4,-6.1,5,6,17,2,15,,18,2,7
249,Donny Marshall,SF,29,NJN,20,118,,2%,98%,,,-6.1,-10.7,1,0,4,1,6,,11,0,5
250,Donyell Marshall,SF,28,UTA,58,1750,,3%,90%,6%,,-5.8,-12.7,57,42,79,13,106,,213,25,69
251,Darrick Martin,PG,30,DAL,3,22,100%,,,,,-52.3,-57.2,0,0,1,1,1,,8,0,3
252,Kenyon Martin,PF,24,NJN,73,2504,,,1%,71%,28%,6.0,4.7,61,50,91,31,124,,423,21,47
253,Jamal Mashburn,SF,29,CHH,40,1601,,7%,80%,13%,,1.2,0.3,59,33,49,12,84,,374,14,42
254,Anthony Mason,PF,35,MIL,82,3143,,,2%,74%,24%,0.0,0.9,51,31,91,31,93,,781,25,63
255,Desmond Mason,SF,24,SEA,75,2420,,6%,89%,5%,,5.2,4.7,31,33,62,19,102,,248,18,44
256,Tony Massenburg,PF,34,MEM,73,1247,,,6%,89%,5%,-13.8,-8.1,12,37,106,9,53,,54,13,35
257,Walter McCarty,PF,27,BOS,56,718,,,5%,67%,29%,-0.7,-3.7,11,7,41,4,6,,100,1,6
258,Amal McCaskill,C,28,SAS,27,153,,,,3%,97%,-12.1,-20.0,6,3,9,2,12,,8,2,4
259,George McCloud,SF,34,DEN,69,1830,4%,31%,53%,13%,,-10.3,-7.0,93,39,96,7,56,,441,11,34
260,Jelani McCoy,C,24,LAL,21,104,,,,28%,72%,-15.6,-23.7,2,4,8,1,3,,14,0,3
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
261,Antonio McDyess,PF,27,DEN,10,236,,,,87%,13%,-15.5,-9.5,12,3,7,3,15,,41,2,6
262,Tracy McGrady*,SG,22,ORL,76,2912,2%,79%,19%,,,4.9,11.7,90,75,64,15,254,,930,58,79
263,Jeff McInnis,PG,27,LAC,81,3030,96%,4%,,,,-1.5,-3.8,81,34,64,20,63,,1088,11,52
264,Derrick McKey,SF,35,PHI,41,784,,,45%,54%,1%,0.7,-1.6,11,5,50,2,4,,92,0,5
265,Aaron McKie,SG,29,PHI,48,1471,,44%,54%,2%,,3.5,2.5,56,22,27,10,49,,373,8,41
266,Stanislav Medvedenko,C,22,LAL,71,729,,,,22%,78%,6.6,-1.1,18,13,54,4,28,,96,10,23
267,Ron Mercer,SG,25,TOT,53,1716,,39%,60%,1%,,-11.0,-3.7,39,28,45,8,50,,281,6,31
267,Ron Mercer,SG,25,CHI,40,1503,,38%,62%,,,-11.3,-2.8,35,25,33,7,46,,258,6,30
267,Ron Mercer,SG,25,IND,13,213,,44%,50%,7%,,-9.3,-9.8,4,3,12,1,4,,23,0,1
268,Chris Mihm,C,22,CLE,74,1659,,,,11%,90%,-8.7,-8.6,17,21,114,41,84,,56,12,50
269,Darius Miles,SF,20,LAC,82,2227,,1%,61%,38%,,0.2,1.7,65,47,96,20,103,,422,22,45
270,Andre Miller,PG,25,CLE,81,3023,97%,4%,,,,-1.7,8.5,148,60,84,22,163,,1938,20,91
271,Brad Miller,C,25,TOT,76,2263,,,,9%,91%,-4.4,1.9,52,39,124,14,161,,322,45,111
271,Brad Miller,C,25,CHI,48,1391,,,,15%,85%,-8.6,1.5,33,29,82,7,106,,214,27,72
271,Brad Miller,C,25,IND,28,872,,,,,100%,2.2,2.7,19,10,42,7,55,,108,18,39
272,Mike Miller,SF,21,ORL,63,2123,,17%,74%,10%,,3.9,4.6,45,34,68,19,77,,444,17,46
273,Reggie Miller*,SG,36,IND,79,2889,6%,92%,3%,,,-0.9,-3.4,62,33,44,14,89,,535,14,25
274,Chris Mills,SF,32,GSW,66,1237,,7%,89%,4%,,-5.8,0.2,25,21,42,3,30,,163,7,18
275,Sam Mitchell,SF,38,MIN,74,726,,45%,49%,5%,,2.4,-1.7,13,8,31,4,19,,103,4,12
276,Cuttino Mobley,SG,26,HOU,74,3116,,79%,21%,,,-3.4,10.0,99,58,83,14,101,,425,23,47
277,Nazr Mohammed,C,24,ATL,82,2168,,,,21%,79%,-6.7,-4.2,39,35,143,20,95,,73,16,85
278,Jérôme Moïso,C,23,CHH,15,76,,,22%,40%,38%,3.5,2.6,2,2,4,3,0,,8,0,3
279,Eric Montross,C,30,TOR,49,655,,,,,100%,-9.0,-10.1,7,8,57,7,10,,36,1,12
280,Mikki Moore,C,26,DET,30,217,,,,34%,66%,1.2,-1.6,7,5,18,2,10,,26,2,3
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
281,Terence Morris,SF,23,HOU,68,1110,,1%,71%,28%,,-11.1,-7.6,25,11,46,6,10,,142,2,22
282,Hanno Möttölä,C,25,ATL,82,1371,,,,,100%,-5.5,-1.1,39,17,91,7,35,,120,4,39
283,Alonzo Mourning*,C,31,MIA,75,2455,,,,6%,94%,0.9,7.1,38,50,97,52,175,,190,36,61
284,Troy Murphy,PF,21,GSW,82,1448,,,2%,70%,29%,-7.9,-3.0,19,35,101,21,67,,156,18,28
285,Lamond Murray,SF,28,CLE,71,2312,,1%,83%,16%,,-3.0,1.7,52,46,68,28,111,,334,21,63
286,Tracy Murray,SF,30,TOR,40,473,,6%,90%,4%,,-7.1,-7.5,16,6,13,2,8,,40,0,10
287,Dikembe Mutombo*,C,35,PHI,80,2907,,,,,100%,4.9,10.6,14,52,123,45,142,,175,26,41
288,Mamadou N'Diaye,C,26,TOR,5,46,,,,,100%,-6.0,-5.5,0,1,1,0,5,,0,1,1
289,Lee Nailon,SF,26,CHH,79,1912,,1%,79%,20%,,-0.3,-2.7,40,19,55,16,69,,202,15,43
290,Eduardo Nájera,PF,25,DAL,62,1357,,1%,53%,45%,2%,12.5,11.9,22,8,59,9,58,,92,14,26
291,Steve Nash*,PG,27,DAL,82,2837,77%,23%,,,,5.2,2.1,163,45,62,14,71,,1428,15,44
292,Tyrone Nesby,SF,26,WAS,70,1498,1%,10%,66%,23%,,-0.1,2.1,20,12,69,14,45,,202,10,22
293,Rasho Nesterović,C,25,MIN,82,2218,,,,2%,98%,6.3,5.8,27,21,148,18,32,,167,5,47
294,Ira Newble,SF,27,ATL,42,1273,,84%,17%,,,-0.3,6.7,27,9,62,6,38,,106,8,28
295,Johnny Newman,SF,38,DAL,47,724,2%,56%,41%,1%,,1.2,-4.2,6,6,22,4,23,,31,2,9
296,Moochie Norris,PG,28,HOU,82,2249,100%,,,,,-5.1,1.1,75,45,50,15,55,,936,9,29
297,Dirk Nowitzki*,C,23,DAL,76,2891,,,,25%,75%,6.8,8.0,77,32,150,23,218,,426,49,62
298,Jermaine O'Neal,PF,23,IND,72,2707,,,1%,62%,37%,1.5,4.3,38,54,146,48,180,,255,35,117
299,Shaquille O'Neal*,C,29,LAL,67,2422,,,,,100%,11.3,9.9,56,36,103,43,318,,446,108,56
300,Charles Oakley,PF,38,CHI,57,1383,,,6%,93%,1%,-12.8,-5.0,70,10,99,5,8,,241,0,4
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
301,Lamar Odom,SF,22,LAC,29,999,,,59%,41%,,-0.2,0.5,56,14,48,13,44,,370,10,18
302,Hakeem Olajuwon*,C,39,TOR,61,1378,,,,,100%,1.1,2.5,49,31,79,3,42,,148,10,32
303,Dean Oliver,PG,23,GSW,20,139,100%,,,,,-16.3,-10.8,8,3,7,0,5,,49,2,1
304,Kevin Ollie,PG,29,TOT,81,1723,92%,9%,,,,-5.1,1.4,69,20,30,9,93,,640,18,28
304,Kevin Ollie,PG,29,CHI,52,1146,93%,7%,,,,-9.7,-0.3,54,13,20,7,52,,416,11,18
304,Kevin Ollie,PG,29,IND,29,577,89%,11%,,,,4.2,4.8,15,7,10,2,41,,224,7,10
305,Michael Olowokandi,C,26,LAC,80,2568,,,,,100%,-1.6,-2.8,46,42,90,40,80,,223,16,53
306,Greg Ostertag,C,28,UTA,74,1107,,,,,100%,3.2,2.7,17,18,114,5,58,,111,10,27
307,Bo Outlaw,PF,30,TOT,83,1928,,,5%,65%,30%,2.3,4.6,52,20,110,11,43,,275,16,42
307,Bo Outlaw,PF,30,ORL,10,160,,,44%,53%,3%,10.6,9.2,6,1,17,1,7,,14,2,3
307,Bo Outlaw,PF,30,PHO,73,1768,,,2%,66%,32%,1.5,4.2,46,19,93,10,36,,261,14,39
308,Doug Overton,PG,32,LAC,18,130,90%,10%,,,,0.4,1.0,6,4,4,2,3,,30,2,2
309,Olumide Oyedeji,C,20,SEA,36,221,,,1%,64%,36%,5.5,2.2,2,6,19,1,9,,8,0,9
310,Robert Pack,PG,32,MIN,16,252,100%,,,,,-3.6,-7.9,9,3,4,5,7,,103,1,4
311,Scott Padgett,PF,25,UTA,75,1295,,,21%,74%,5%,3.1,2.7,36,17,76,6,43,,182,13,38
312,Milt Palacio,PG-SG,23,TOT,69,790,92%,8%,,,,-6.2,-8.6,22,12,30,3,27,,196,6,25
312,Milt Palacio,PG,23,BOS,41,518,99%,1%,,,,-10.1,-14.2,8,10,23,3,18,,132,3,14
312,Milt Palacio,SG,23,PHO,28,272,78%,22%,,,,1.2,2.1,14,2,7,0,9,,64,3,11
313,Tony Parker*,PG,19,SAS,77,2267,100%,,,,,4.7,-5.7,87,30,78,10,54,,743,6,42
314,Cherokee Parks,C,29,SAS,42,234,,,,31%,69%,-12.3,-20.7,4,7,15,3,5,,21,2,5
315,Ruben Patterson,SF,26,POR,75,1765,,16%,72%,12%,,2.9,-1.2,48,31,44,16,138,,238,39,76
316,Gary Payton*,PG,33,SEA,82,3301,84%,16%,,,,3.3,-0.4,106,64,65,19,119,,1666,34,70
317,Anthony Peeler,SG,32,MIN,82,2060,8%,92%,1%,,,0.2,-7.5,48,15,48,11,23,,380,7,22
318,Mike Penberthy,PG,27,LAL,3,12,100%,,,,,-4.0,-11.5,0,0,0,0,1,,4,0,1
319,Elliot Perry,PG,32,MEM,2,48,100%,,,,,-40.2,-32.3,4,2,2,0,0,,14,0,0
320,Wesley Person,SG,30,CLE,78,2793,2%,86%,11%,,,-1.1,9.0,38,22,34,12,31,,371,10,29
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
321,Morris Peterson,SF,24,TOR,63,1988,,26%,72%,1%,,-0.3,0.4,38,29,82,12,76,,329,20,35
322,Eric Piatkowski,SG,31,LAC,71,1718,,41%,58%,1%,,-1.7,-2.0,39,13,57,8,30,,231,3,23
323,Paul Pierce*,SG,24,BOS,82,3302,,74%,26%,,,4.4,12.4,104,86,109,33,259,,609,56,97
324,Scottie Pippen*,SF,36,POR,62,1996,,,87%,13%,,2.5,-2.3,108,40,53,14,53,,797,11,26
325,Scot Pollard,C,26,SAC,80,1881,,,,36%,64%,8.0,0.2,13,22,128,17,77,,116,25,46
326,Mark Pope,PF,29,MIL,45,426,,,2%,37%,62%,-4.9,-5.3,5,4,23,3,9,,43,1,3
327,Terry Porter,PG,38,SAS,72,1294,91%,9%,,,,14.6,11.2,50,17,34,12,13,,458,4,13
328,James Posey,SF,25,DEN,73,2238,,1%,43%,54%,2%,-5.8,1.7,59,25,76,21,78,,410,11,56
329,Lavor Postell,SG,23,NYK,23,179,,92%,8%,,,5.4,10.1,3,4,3,2,13,,10,2,8
330,Vitaly Potapenko,C,26,BOS,79,1343,,,,3%,97%,-3.0,-8.0,19,18,74,8,50,,72,6,32
331,Brent Price,PG,33,SAC,20,89,100%,,,,,-18.7,-27.3,5,3,5,0,4,,20,1,0
332,Joel Przybilla,C,22,MIL,71,1128,,,,,100%,-2.7,-3.5,16,8,111,12,44,,45,10,23
333,Vladimir Radmanović,PF,21,SEA,61,1230,,,5%,77%,19%,2.8,-0.9,29,24,67,11,28,,180,2,28
334,Zach Randolph,PF,20,POR,41,238,,,,40%,60%,-3.3,-7.3,5,3,9,5,14,,30,5,13
335,Theo Ratliff,C,28,ATL,3,82,,,,8%,93%,-13.9,-9.3,1,4,3,2,3,,2,1,1
336,Željko Rebrača,C,29,DET,74,1179,,,,,100%,2.6,-0.1,6,19,65,30,60,,96,9,29
337,Eldridge Recasner,PG-SG,34,TOT,6,33,82%,18%,,,,-2.4,-1.9,0,1,2,0,1,,12,1,1
337,Eldridge Recasner,SG,34,CHH,1,2,,100%,,,,-66.7,-67.7,0,0,0,0,0,,0,0,0
337,Eldridge Recasner,PG,34,LAC,5,31,88%,12%,,,,1.8,2.4,0,1,2,0,1,,12,1,1
338,Michael Redd,SG,22,MIL,67,1417,3%,75%,22%,1%,,2.0,3.4,26,11,42,12,49,,204,9,32
339,Don Reid,PF,28,ORL,68,714,,,7%,82%,11%,-2.8,-5.6,23,11,92,17,35,,60,12,22
340,Glen Rice,SF,34,HOU,20,606,,4%,93%,3%,,-2.4,3.8,10,5,16,4,12,,64,5,8
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
341,Jason Richardson,SG,21,GSW,80,2629,,82%,18%,,,-5.5,1.4,73,49,69,25,82,,501,20,66
342,Norm Richardson,SG,22,TOT,11,67,,21%,79%,,,-18.0,-9.1,3,0,2,0,4,,4,1,3
342,Norm Richardson,SG,22,IND,3,4,,100%,,,,-54.5,-54.7,0,0,0,0,0,,2,0,2
342,Norm Richardson,SG,22,CHI,8,63,,16%,84%,,,-15.6,-6.2,3,0,2,0,4,,2,1,1
343,Quentin Richardson,SG,21,LAC,81,2152,,69%,31%,,,1.8,5.2,39,36,63,13,81,,280,17,67
344,Mitch Richmond*,SG,36,LAL,64,709,15%,80%,5%,,,9.7,2.8,15,13,23,10,16,,130,3,10
345,Isaiah Rider,SG,30,DEN,10,173,,62%,38%,,,9.1,16.4,4,5,4,2,7,,24,1,8
346,Clifford Robinson,PF,35,DET,80,2855,,,,93%,7%,2.2,-1.8,73,50,124,18,80,,457,20,47
347,David Robinson*,C,36,SAS,78,2303,,,,,100%,9.3,5.1,38,38,86,16,178,,207,33,59
348,Eddie Robinson,SF,25,CHI,29,653,,28%,70%,2%,,-11.0,-1.7,16,14,20,2,23,,76,4,10
349,Glenn Robinson,SF,29,MIL,66,2346,,15%,73%,12%,,-2.1,-4.7,67,64,81,19,104,,384,24,52
350,Larry Robinson,SG,34,NYK,2,10,,13%,87%,,,17.5,21.8,0,0,1,0,0,,0,0,0
351,Carlos Rogers,C,30,IND,22,168,,,1%,35%,65%,-6.1,-6.5,3,1,9,1,10,,6,3,1
352,Rodney Rogers,SF,30,TOT,77,1880,,2%,35%,59%,4%,4.4,5.4,44,33,93,19,77,,245,23,56
352,Rodney Rogers,SF,30,PHO,50,1254,,,13%,82%,6%,1.8,3.8,27,20,62,12,48,,153,11,40
352,Rodney Rogers,SF,30,BOS,27,626,,7%,80%,13%,,9.5,8.6,17,13,31,7,29,,92,12,16
353,Sean Rooks,C,32,LAC,61,728,,,,14%,86%,-1.0,-0.5,11,4,72,4,12,,53,3,5
354,Jalen Rose,SF,29,TOT,83,3153,1%,22%,75%,3%,,-2.4,2.1,109,43,101,35,121,,770,29,61
354,Jalen Rose,SF,29,IND,53,1937,1%,28%,70%,1%,,1.0,1.9,54,20,64,22,66,,431,18,44
354,Jalen Rose,SF,29,CHI,30,1216,,12%,83%,5%,,-7.9,2.4,55,23,37,13,55,,339,11,17
355,Malik Rose,PF,27,SAS,82,1725,,,5%,95%,1%,8.3,2.1,57,34,81,21,107,,140,19,62
356,Michael Ruffin,PF,25,PHI,15,169,,,,73%,27%,-10.4,-12.9,3,4,10,2,4,,11,0,4
357,Bryon Russell,SG,31,UTA,66,1998,,73%,27%,,,4.7,6.9,65,20,75,19,34,,288,7,31
358,Daniel Santiago,C,25,PHO,3,24,,,,,100%,-18.3,-17.6,1,1,2,0,0,,5,0,1
359,Jeryl Sasser,SG,22,ORL,7,36,22%,69%,9%,,,-20.9,-22.9,2,0,3,0,3,,5,1,1
360,Kenny Satterfield,PG,20,DEN,36,560,98%,2%,,,,-5.9,0.8,33,14,9,6,15,,228,4,21
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
361,Brian Scalabrine,PF,23,NJN,28,290,,,,63%,37%,2.7,-1.8,11,4,13,4,6,,51,1,9
362,Shawnelle Scott,C,29,DEN,21,252,,,,53%,48%,-6.0,0.7,4,6,20,2,11,,17,4,9
363,Ansu Sesay,SF,25,SEA,9,142,,,59%,40%,1%,-8.8,-12.7,1,0,10,0,8,,18,2,3
364,Brian Shaw,PG,35,LAL,58,631,38%,61%,1%,,,7.6,0.2,23,5,15,4,5,,201,0,7
365,Bobby Simmons,SF,21,WAS,30,343,,2%,80%,14%,4%,0.2,1.8,4,6,9,2,14,,37,4,9
366,Dickey Simpkins,PF,29,ATL,1,3,,,,100%,,-16.7,-11.8,0,0,0,0,0,,3,0,0
367,Brian Skinner,PF,25,CLE,65,1107,,,,65%,35%,-1.5,3.1,13,13,55,10,37,,41,10,27
368,Reggie Slater,PF,31,TOT,8,47,,,25%,75%,,-8.7,-5.9,1,0,3,0,5,,2,2,4
368,Reggie Slater,PF,31,NJN,4,10,,,32%,68%,,44.9,40.6,1,0,1,0,1,,0,1,0
368,Reggie Slater,PF,31,ATL,4,37,,,23%,78%,,-23.2,-18.5,0,0,2,0,4,,2,1,4
369,Charles Smith,SG,26,SAS,60,1141,21%,79%,1%,,,-0.3,-10.5,25,19,52,8,28,,173,8,37
370,Jabari Smith,C,24,TOT,23,181,,,,53%,47%,5.9,1.6,2,1,15,0,12,,22,2,1
370,Jabari Smith,C,24,SAC,12,71,,,,35%,65%,5.4,-2.6,1,0,8,0,4,,12,0,0
370,Jabari Smith,C,24,PHI,11,110,,,,65%,35%,6.2,4.3,1,1,7,0,8,,10,2,1
371,Joe Smith,C,26,MIN,72,1922,,,,69%,31%,9.4,10.9,32,23,126,19,86,,183,17,44
372,Leon Smith,C,21,ATL,14,100,,,,36%,64%,1.5,6.5,2,1,7,0,9,,6,1,3
373,Steve Smith,SG,32,SAS,77,2211,,56%,44%,,,6.3,-1.8,52,25,63,20,52,,339,7,33
374,Eric Snow,PG,28,PHI,61,2225,76%,24%,1%,,,5.1,7.2,99,25,73,9,79,,852,20,43
375,Will Solomon,SG,23,MEM,62,872,38%,61%,1%,,,-6.4,2.3,33,18,26,4,21,,195,3,22
376,Felton Spencer,C,34,NYK,32,248,,,,,100%,-3.2,1.1,2,1,37,6,15,,7,1,6
