Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Totals,Totals,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
183,Troy Hudson,PG,23,LAC,62,1592,100%,,,,,-11.4,0.6,65,20,21,6,28,24,532,4,19
184,Larry Hughes,SG,21,TOT,82,2324,8%,71%,21%,,,-8.2,-5.1,87,45,83,16,149,12,430,28,90
184,Larry Hughes,SG,21,PHI,50,1018,16%,66%,18%,,,-2.9,-5.4,41,21,34,6,58,6,156,12,33
184,Larry Hughes,SG,21,GSW,32,1306,1%,75%,24%,,,-12.3,-4.8,46,24,49,10,91,6,274,16,57
185,Rick Hughes,PF,26,DAL,21,224,,1%,43%,48%,8%,0.5,3.8,9,2,12,0,10,1,21,0,12
186,Lindsey Hunter,PG,29,DET,82,2919,100%,,,,,0.1,0.7,72,37,77,10,48,69,712,15,33
187,Allen Iverson*,SG,24,PHI,70,2853,25%,75%,,,,1.0,-0.3,100,43,49,23,241,33,689,58,136
188,Bobby Jackson,PG,26,MIN,73,1034,96%,4%,,,,-1.9,-6.9,19,18,46,10,38,2,358,8,18
189,Jaren Jackson,SG,32,SAS,81,1691,15%,74%,11%,,,4.2,-5.8,44,11,56,3,12,10,247,1,10
190,Jermaine Jackson,SG,23,DET,7,73,74%,26%,,,,0.9,0.9,3,1,2,1,4,4,9,0,1
191,Jim Jackson,SF,29,ATL,79,2767,,43%,56%,1%,,-4.7,0.7,100,27,75,20,63,9,490,12,47
192,Mark Jackson,PG,34,IND,81,2190,99%,2%,,,,4.1,-5.1,124,28,43,11,30,9,1423,9,31
193,Randell Jackson,PF,24,DAL,1,1,,,,,100%,50.0,53.1,0,0,0,0,0,0,0,0,0
194,Sam Jacobson,PG,24,TOT,52,681,9%,82%,9%,,,-8.6,0.1,13,6,46,8,11,6,73,3,8
194,Sam Jacobson,PG,24,LAL,3,18,,100%,,,,12.8,4.7,2,0,0,0,0,0,5,0,0
194,Sam Jacobson,PG,24,GSW,49,663,9%,82%,9%,,,-9.2,-0.1,11,6,46,8,11,6,68,3,8
195,Tim James,SF,23,MIA,4,23,,,100%,,,37.4,32.2,0,2,0,0,1,0,4,1,1
196,Antawn Jamison,SF,23,GSW,43,1556,,1%,81%,18%,,-8.5,1.1,44,28,50,20,87,9,193,27,57
197,Harold Jamison,PF,23,MIA,12,74,,,,33%,67%,-15.2,-21.0,1,2,7,1,4,0,9,0,6
198,Anthony Johnson,PG,25,TOT,56,637,32%,65%,2%,,,-2.3,0.9,17,5,17,3,12,7,151,3,8
198,Anthony Johnson,PG,25,ATL,38,423,44%,56%,,,,-3.7,1.4,13,4,14,2,8,3,124,2,5
198,Anthony Johnson,PG,25,ORL,18,214,9%,84%,7%,,,0.5,0.0,4,1,3,1,4,4,27,1,3
199,Avery Johnson,PG,34,SAS,82,2571,100%,,,,,6.8,-1.9,94,22,47,10,61,8,1060,19,60
200,DeMarco Johnson,PF,24,NYK,5,37,,,,99%,1%,4.0,1.9,0,1,0,2,0,0,0,0,1
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
201,Ervin Johnson,C,32,MIL,80,2129,,,,,100%,4.1,8.0,25,16,150,15,68,13,98,21,33
202,Kevin Johnson,PG,33,PHO,6,113,100%,,,,,20.5,15.2,4,1,3,0,1,0,50,0,2
203,Larry Johnson,PF,30,NYK,70,2281,,,37%,63%,1%,2.6,1.2,38,23,89,14,61,9,388,17,38
204,Charles Jones,PG,24,LAC,56,662,66%,34%,1%,,,-14.2,-3.0,22,1,16,3,8,5,208,1,6
205,Damon Jones,PG,23,TOT,55,612,99%,2%,,,,-8.3,-3.8,22,7,12,2,13,6,216,3,8
205,Damon Jones,PG,23,GSW,13,196,95%,5%,,,,-4.4,4.9,9,4,6,1,4,0,83,1,2
205,Damon Jones,PG,23,DAL,42,416,100%,,,,,-10.2,-8.0,13,3,6,1,9,6,133,2,6
206,Eddie Jones,SG,28,CHH,72,2807,1%,95%,4%,,,6.4,11.7,85,29,57,17,140,54,635,28,50
207,Jumaine Jones,SF,20,PHI,33,138,,2%,65%,32%,1%,2.5,1.4,4,4,2,4,3,1,10,0,5
208,Popeye Jones,PF,29,DEN,40,330,,2%,13%,62%,23%,1.4,4.4,5,2,17,4,8,9,43,3,7
209,Reggie Jordan,PG,32,WAS,36,243,21%,79%,1%,,,4.4,8.4,11,4,13,1,5,3,69,1,10
210,Adam Keefe,C,29,UTA,62,604,,,,55%,45%,-2.0,-7.9,17,6,29,15,12,5,72,3,18
211,Shawn Kemp,C,30,CLE,82,2492,,,,,100%,-3.2,7.7,71,46,158,85,244,16,288,45,137
212,Steve Kerr,PG,34,SAS,32,268,84%,16%,,,,1.9,-6.1,5,2,6,0,1,2,25,0,0
213,Jerome Kersey,SF,37,SAS,72,1310,,,96%,5%,,6.2,-2.0,25,9,64,6,18,11,149,3,12
214,Lari Ketner,PF,22,TOT,22,132,,,,33%,67%,-26.9,-19.4,4,1,9,0,2,0,2,0,4
214,Lari Ketner,PF,22,CHI,6,41,,,,14%,86%,-36.6,-25.3,1,0,6,0,0,0,2,0,2
214,Lari Ketner,PF,22,CLE,16,91,,,,41%,59%,-22.4,-16.8,3,1,3,0,2,0,0,0,2
215,Jason Kidd*,PG,26,PHO,67,2616,100%,,,,,5.5,-0.9,162,40,53,6,74,17,1500,13,28
216,Gerard King,SF,27,WAS,62,1060,,,57%,41%,1%,-1.8,2.2,14,8,67,9,26,13,114,6,18
217,Kerry Kittles,SG,25,NJN,62,1896,5%,95%,,,,2.1,3.8,32,12,42,4,51,9,313,12,23
218,Joe Kleine,C,38,POR,7,31,,,,,100%,27.4,19.6,2,0,5,0,2,0,5,1,0
219,Brevin Knight,PG,24,CLE,65,1754,99%,1%,,,,-6.0,-0.1,101,23,61,10,49,30,978,12,26
220,Travis Knight,C,25,LAL,63,410,,,,5%,95%,2.7,-6.0,12,6,37,6,7,5,51,2,9
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
221,Toni Kukoč*,SF,31,TOT,56,1784,,,68%,31%,1%,-1.2,5.0,90,33,41,11,100,18,567,20,29
221,Toni Kukoč*,SF,31,CHI,24,868,,1%,81%,18%,,-9.0,3.4,42,22,20,3,59,10,278,14,20
221,Toni Kukoč*,SF,31,PHI,32,916,,,55%,44%,1%,6.2,6.5,48,11,21,8,41,8,289,6,9
222,Christian Laettner,C,30,DET,82,2443,,,,5%,95%,-2.4,-6.1,73,39,129,34,123,17,413,21,61
223,Raef LaFrentz,C,23,DEN,81,2435,,,,,100%,-3.1,-1.2,26,23,156,15,102,38,219,26,76
224,Andrew Lang,C,33,NYK,19,244,,,,,100%,-0.2,-2.4,1,0,14,2,2,0,8,1,6
225,Antonio Lang,SF,27,TOT,10,38,,38%,31%,31%,,-10.0,-10.6,1,0,4,0,1,0,4,1,1
225,Antonio Lang,SF,27,TOR,7,32,,26%,37%,37%,,-14.3,-14.8,1,0,3,0,0,0,2,0,1
225,Antonio Lang,SF,27,PHI,3,6,,100%,,,,13.1,12.0,0,0,1,0,1,0,2,1,0
226,Trajan Langdon,SG,23,CLE,10,145,,96%,4%,,,22.0,29.1,2,0,9,2,4,2,22,2,3
227,Rusty LaRue,PG,26,CHI,4,129,98%,2%,,,,-20.5,-9.2,5,1,3,0,1,0,22,0,0
228,Tim Legler,SG,33,GSW,23,284,,84%,17%,,,-17.9,-9.5,1,2,12,2,5,2,52,0,3
229,Voshon Lenard,SG,26,MIA,53,1434,12%,87%,2%,,,6.0,1.0,36,15,40,13,24,8,288,5,27
230,Quincy Lewis,SG,22,UTA,74,896,,36%,65%,,,-4.2,-11.6,16,4,60,17,25,6,81,4,24
231,Rashard Lewis,SF,20,SEA,82,1575,,1%,67%,32%,,3.1,2.3,20,26,67,14,58,5,161,16,29
232,Randy Livingston,PG,24,PHO,79,1081,89%,11%,,,,3.2,-3.5,53,12,48,13,21,8,375,6,27
233,Grant Long,PF,33,VAN,42,920,,,2%,72%,26%,-0.8,5.5,31,5,33,7,27,28,95,4,7
234,Luc Longley,C,31,PHO,72,1417,,,,,100%,0.4,-8.3,55,21,99,30,49,14,163,11,37
235,Felipe López,SG,25,VAN,65,781,1%,73%,26%,1%,,-6.8,-2.2,23,13,35,6,48,12,95,7,34
236,Tyronn Lue,PG,22,LAL,8,146,100%,,,,,-10.6,-19.5,2,2,4,1,3,4,37,2,5
237,George Lynch,SF,29,PHI,75,2416,,,75%,25%,,2.6,3.7,58,22,105,18,70,33,280,12,60
238,Todd MacCulloch,C,24,PHI,56,528,,,,,100%,1.5,0.4,6,8,51,4,22,2,29,8,12
239,Sam Mack,SF,29,GSW,23,333,,43%,53%,3%,,-10.7,-1.8,8,3,22,4,6,5,50,1,10
240,Don MacLean,PF,30,PHO,16,143,,,,40%,60%,-6.7,-13.0,1,1,10,4,3,0,22,0,4
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
241,Corey Maggette,SF,20,ORL,77,1370,,75%,25%,,,-0.8,-1.9,34,32,73,29,106,8,130,21,44
242,Dan Majerle,SG,34,MIA,69,2308,1%,80%,20%,,,6.5,2.7,43,4,60,7,22,24,444,6,17
243,Karl Malone*,PF,36,UTA,82,2947,,,4%,90%,7%,8.2,14.4,115,21,77,60,292,22,658,75,78
244,Matt Maloney,PG,28,CHI,51,1175,94%,7%,,,,-4.2,10.6,46,12,15,2,12,3,302,5,16
245,Danny Manning,PF,33,MIL,72,1217,,,,49%,51%,-1.2,-2.4,28,6,76,18,24,13,159,10,13
246,Stephon Marbury,PG,22,NJN,74,2881,93%,8%,,,,1.3,4.3,137,56,53,46,200,14,1439,47,82
247,Shawn Marion,SF,21,PHO,51,1260,,6%,91%,3%,,5.5,-0.5,22,14,64,4,38,14,155,3,26
248,Sean Marks,PF,24,TOR,5,12,,,63%,37%,,-22.4,-22.9,2,0,1,1,1,0,0,0,0
249,Donny Marshall,SF,27,CLE,6,39,,17%,83%,,,-5.6,0.5,1,0,1,2,3,1,0,0,1
250,Donyell Marshall,PF,26,GSW,64,2071,,,30%,65%,5%,-10.6,-3.1,57,33,102,15,82,4,361,14,58
251,Darrick Martin,PG,28,SAC,71,893,100%,,,,,0.5,-1.4,31,13,30,7,33,13,266,4,19
252,Jamal Mashburn,SF,27,MIA,76,2828,,1%,90%,9%,,7.6,7.8,78,35,87,28,84,6,654,19,61
253,Anthony Mason,SF,33,CHH,82,3133,,,64%,35%,1%,3.4,1.8,73,26,109,27,139,25,823,28,70
254,Tony Massenburg,PF,32,HOU,10,109,,,20%,63%,16%,-3.1,-2.0,3,4,3,1,7,1,6,1,6
255,Vernon Maxwell,SG,34,SEA,47,989,10%,86%,4%,,,-3.7,-7.3,10,22,17,9,46,9,166,6,21
256,Walter McCarty,PF,25,BOS,61,879,,,1%,82%,17%,-5.3,-6.1,32,12,37,6,19,15,155,1,9
257,George McCloud,SF,32,DEN,78,2118,1%,43%,56%,,,-2.8,-0.3,82,23,83,12,58,4,514,16,34
258,Jelani McCoy,C,22,SEA,58,746,,,,43%,57%,1.8,0.0,9,13,53,7,44,8,53,12,20
259,Antonio McDyess,PF,25,DEN,81,2698,,,17%,82%,1%,-4.4,-5.4,80,43,129,55,187,22,381,40,84
260,Tracy McGrady*,SF,20,TOR,79,2462,,2%,82%,16%,,0.4,0.1,69,31,81,24,165,7,564,34,77
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
261,Jim McIlvaine,C,27,NJN,66,1048,,,,,100%,0.9,1.1,11,7,109,16,24,37,78,3,18
262,Jeff McInnis,PG,25,LAC,25,597,73%,24%,2%,,,-13.6,-2.2,17,1,19,4,6,6,206,3,5
263,Derrick McKey,SF,33,IND,32,634,,1%,72%,27%,,8.0,2.0,12,3,36,2,20,6,84,2,9
264,Aaron McKie,SG,27,PHI,82,1952,,54%,46%,,,0.2,-2.0,69,12,75,16,50,8,494,12,41
265,Roshown McLeod,SF,24,ATL,44,860,,1%,99%,,,-8.0,-4.0,21,15,48,10,28,8,108,6,27
266,Ron Mercer,SG,23,TOT,68,2377,,95%,5%,,,-0.2,1.4,48,40,58,20,109,23,357,21,69
266,Ron Mercer,SG,23,DEN,37,1408,,96%,4%,,,-4.2,-2.4,26,22,28,12,60,15,234,12,46
266,Ron Mercer,SG,23,ORL,31,969,,93%,7%,,,5.8,6.9,22,18,30,8,49,8,123,9,23
267,Andre Miller,PG,23,CLE,82,2093,91%,9%,,,,-3.6,5.0,80,34,66,20,115,28,1024,25,87
268,Anthony Miller,PF,28,HOU,35,476,,,3%,62%,35%,8.3,10.8,7,5,34,3,24,3,38,7,10
269,Brad Miller,C,23,CHH,55,961,,,,11%,89%,10.8,10.4,17,7,49,9,88,22,95,25,54
270,Oliver Miller,C,29,PHO,51,1088,,,,1%,99%,6.5,1.0,38,15,58,10,28,4,151,11,23
271,Reggie Miller*,SG,34,IND,81,2987,2%,91%,6%,,,5.9,-1.7,58,21,31,31,118,49,429,27,34
272,Chris Mills,SF,30,GSW,20,649,,28%,72%,,,-6.7,2.9,11,4,15,5,26,9,100,3,19
273,Terry Mills,PF,32,DET,82,1842,,,,73%,27%,-1.7,-3.1,24,5,146,8,11,15,196,4,11
274,Jason Miskiri,PG,24,CHH,1,3,100%,,,,,-164.3,-167.4,0,0,2,0,0,0,2,0,0
275,Sam Mitchell,SF,36,MIN,66,1227,,58%,41%,1%,,-2.4,-8.1,24,8,47,7,39,11,233,7,13
276,Cuttino Mobley,SG,24,HOU,81,2496,1%,80%,19%,,,-0.9,0.7,92,30,62,21,108,15,463,23,46
277,Nazr Mohammed,C,22,PHI,28,190,,,,36%,64%,-4.9,-6.3,2,6,14,2,10,1,4,0,6
278,Eric Montross,C,28,DET,51,332,,,,,100%,-3.6,-3.9,8,4,38,7,2,3,16,0,7
279,Mikki Moore,C,24,DET,29,488,,,,25%,75%,12.6,14.3,7,3,46,7,30,20,39,4,3
280,Alonzo Mourning*,C,29,MIA,79,2748,,,,,100%,7.1,5.8,41,54,95,69,219,24,301,41,68
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
281,Chris Mullin*,SG,36,IND,47,582,6%,94%,1%,,,8.5,2.6,13,5,18,6,13,1,88,2,7
282,Eric Murdock,PG,31,LAC,40,693,93%,7%,,,,-10.3,1.8,28,13,22,7,28,8,238,5,26
283,Gheorghe Mureșan,C,28,NJN,30,267,,,,,100%,6.9,7.3,4,4,26,6,13,0,20,3,6
284,Lamond Murray,SF,26,CLE,74,2365,,1%,90%,10%,,-6.3,-0.7,56,36,70,44,110,17,272,19,53
285,Tracy Murray,SF,28,WAS,80,1831,,5%,94%,2%,,-3.0,0.8,41,18,73,15,51,12,156,6,34
286,Dikembe Mutombo*,C,33,ATL,82,2984,,,,,100%,-1.5,13.1,32,43,103,50,143,19,229,34,44
287,Steve Nash*,PG,25,DAL,56,1532,93%,7%,,,,2.2,8.6,71,8,35,10,12,22,615,3,12
288,Tyrone Nesby,SG,24,LAC,73,2317,7%,62%,30%,1%,,-12.9,-2.8,39,12,87,29,83,5,266,14,33
289,Rasho Nesterović,C,23,MIN,82,1723,,,,,100%,5.1,3.3,14,18,134,15,44,11,195,9,28
290,Johnny Newman,SF,36,NJN,82,1763,,1%,97%,2%,,1.5,2.3,29,25,71,21,95,20,145,19,54
291,Moochie Norris,PG,26,HOU,30,502,100%,,,,,6.5,8.7,19,4,16,0,21,3,212,5,12
292,Dirk Nowitzki*,PF,21,DAL,82,2938,,,1%,68%,31%,-1.6,5.9,64,36,138,18,134,52,459,31,54
293,Jermaine O'Neal,C,21,POR,70,859,,,,18%,82%,2.4,-7.0,8,9,67,9,43,3,47,11,30
294,Shaquille O'Neal*,C,27,LAL,79,3163,,,,,100%,10.4,10.9,87,33,144,45,327,12,665,110,59
295,Charles Oakley,PF,36,TOR,80,2431,,,3%,94%,4%,1.1,2.0,120,14,146,8,18,36,565,4,20
296,Lamar Odom,SF,20,LAC,76,2767,,1%,76%,23%,,-7.8,13.2,89,41,134,66,163,16,690,38,75
297,Hakeem Olajuwon*,C,37,HOU,44,1049,,,,,100%,-2.4,-1.7,29,18,54,3,44,3,145,12,18
298,Kevin Ollie,PG,27,PHI,40,290,83%,18%,,,,2.2,1.1,5,3,11,0,18,6,99,5,7
299,Michael Olowokandi,C,24,LAC,80,2493,,,,7%,94%,-13.4,-4.4,30,34,135,40,73,4,95,13,53
300,Greg Ostertag,C,26,UTA,81,1606,,,,,100%,5.4,1.2,25,20,126,8,87,15,44,17,43
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
301,Bo Outlaw,PF,28,ORL,82,2326,,,64%,33%,3%,6.0,13.1,62,23,72,22,56,30,526,17,21
302,Doug Overton,PG,30,BOS,48,432,60%,38%,2%,,,-2.2,-1.9,9,6,17,2,5,2,113,2,8
303,Billy Owens,PF-SF,30,TOT,62,1305,,,39%,57%,3%,-2.5,-0.8,32,21,59,19,37,4,205,6,22
303,Billy Owens,PF,30,PHI,46,919,,,20%,75%,5%,-0.4,-2.0,19,17,38,15,24,3,126,4,16
303,Billy Owens,SF,30,GSW,16,386,,,84%,16%,,-7.4,1.9,13,4,21,4,13,1,79,2,6
304,Robert Pack,PG,30,DAL,29,665,100%,,,,,-11.2,-9.9,53,5,7,10,32,5,372,7,18
305,Scott Padgett,PF,23,UTA,47,432,,,65%,32%,2%,-2.2,-7.7,10,7,34,3,11,3,56,1,15
306,Milt Palacio,PG,21,VAN,53,394,94%,6%,,,,-4.8,0.3,21,9,13,3,14,2,104,1,10
307,Anthony Parker,SG,24,ORL,16,185,,97%,3%,,,-5.4,-6.2,4,1,4,3,4,5,21,1,1
308,Cherokee Parks,C,27,VAN,56,808,,,,13%,87%,-6.1,-1.3,16,4,58,5,14,8,72,3,10
309,Andrae Patterson,PF,24,MIN,5,20,,,,18%,83%,-7.9,-11.1,0,0,2,1,0,1,2,0,0
310,Ruben Patterson,SF,24,SEA,81,2097,,4%,93%,3%,,2.7,2.0,49,42,66,24,151,15,281,34,96
311,Gary Payton*,PG,31,SEA,82,3425,91%,9%,,,,3.7,14.7,103,56,41,31,125,30,1618,30,69
312,Anthony Peeler,SG,30,MIN,82,2073,1%,98%,1%,,,-1.2,-9.3,55,14,66,7,41,10,398,5,33
313,Will Perdue,C,34,CHI,67,1012,,,,9%,91%,-13.4,-2.3,41,20,64,9,41,15,136,6,20
314,Sam Perkins,PF,38,IND,81,1620,,,3%,88%,9%,10.0,6.2,32,12,58,12,38,10,161,7,10
315,Elliot Perry,PG,30,NJN,60,803,100%,,,,,-2.0,-2.6,37,12,5,6,16,9,310,5,19
316,Chuck Person,SF,35,SEA,37,340,,2%,59%,39%,1%,-3.1,-5.3,7,2,27,2,1,2,50,0,2
317,Wesley Person,SG,28,CLE,79,2056,,70%,30%,,,-5.0,2.2,29,10,40,12,24,8,291,6,23
318,Bobby Phills,SG,30,CHH,28,825,,42%,57%,1%,,1.2,-2.3,18,16,20,4,23,12,171,6,15
319,Eric Piatkowski,SF,29,LAC,75,1712,,35%,55%,10%,,-13.5,-3.2,38,5,60,7,35,7,181,6,21
320,Paul Pierce*,SF,22,BOS,73,2583,,29%,70%,,,4.2,13.8,69,44,113,38,176,30,496,33,63
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
321,Scottie Pippen*,SF,34,POR,82,2749,,5%,92%,4%,,8.0,0.5,107,42,82,24,88,26,880,20,36
322,Scot Pollard,C,24,SAC,76,1336,,,,14%,86%,2.5,1.3,18,14,132,9,62,26,101,15,34
323,Olden Polynice,C,35,UTA,82,1819,,,,,100%,4.5,-0.5,16,17,89,16,42,18,81,10,27
324,Terry Porter,PG,36,SAS,68,1613,49%,50%,1%,,,13.0,9.3,64,20,28,8,39,11,463,4,23
325,James Posey,SF,23,DEN,81,2052,,14%,84%,2%,,-2.7,-0.1,43,12,70,13,56,30,325,11,41
326,Vitaly Potapenko,C,24,BOS,79,1797,,,,,100%,-0.2,0.6,41,29,94,38,68,17,178,13,47
327,Brent Price,PG,31,VAN,41,424,100%,,,,,-2.8,2.6,27,10,17,6,7,7,148,0,6
328,Laron Profit,SG,22,WAS,33,225,4%,62%,34%,,,-2.0,1.4,11,4,14,1,4,0,54,0,3
329,Aleksandar Radojević,C,23,TOR,3,24,,,,,100%,-20.7,-21.3,2,1,0,2,3,1,2,0,1
330,Theo Ratliff,PF,26,PHI,57,1795,,,,24%,76%,3.3,3.8,21,27,62,31,101,16,78,18,49
331,Eldridge Recasner,PG,32,CHH,7,28,92%,8%,,,,-10.7,-13.8,0,0,0,0,0,0,10,0,0
332,Bryant Reeves,C,26,VAN,69,1773,,,,,100%,-5.2,-0.2,32,34,115,31,75,22,185,17,56
333,Khalid Reeves,PG,27,CHI,3,48,58%,43%,,,,17.7,29.7,5,0,3,0,3,0,30,1,1
334,Don Reid,PF,26,TOT,38,498,,,,58%,42%,-1.0,1.4,15,4,69,2,18,12,26,6,16
334,Don Reid,PF,26,DET,21,165,,,,44%,56%,-2.5,-2.6,9,1,26,0,3,0,2,0,7
334,Don Reid,PF,26,WAS,17,333,,,,65%,35%,-0.3,3.3,6,3,43,2,15,12,24,6,9
335,J.R. Reid,PF,31,MIL,34,602,,,,83%,17%,-3.7,-4.9,6,0,27,11,22,14,42,2,5
336,Rodrick Rhodes,SF,26,DAL,1,8,,,,100%,,-93.8,-90.8,2,0,0,0,0,0,0,0,1
337,Glen Rice,SF,32,LAL,80,2530,,,99%,1%,,7.3,-2.4,49,23,72,23,108,21,370,16,55
338,Mitch Richmond*,SG,34,WAS,74,2397,,95%,5%,,,-2.6,2.0,65,38,59,25,105,39,390,25,57
339,Isaiah Rider,SG,28,ATL,60,2084,,96%,4%,,,-0.3,9.6,76,37,39,20,85,18,471,16,46
340,Stanley Roberts,C,29,PHI,5,51,,,,,100%,-16.8,-18.2,0,0,9,2,2,0,6,1,3
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
341,Ryan Robertson,SG,23,SAC,1,25,,100%,,,,-31.7,-33.5,0,0,0,0,1,1,0,1,0
342,Clifford Robinson,SF,33,PHO,80,2839,,1%,68%,32%,,4.6,-4.2,87,30,91,23,162,38,487,33,57
343,David Robinson*,C,34,SAS,80,2557,,,,,100%,8.8,3.5,53,35,96,46,225,36,308,58,66
344,Eddie Robinson,SF,23,CHH,67,1112,,19%,72%,10%,,6.4,4.7,25,8,38,0,28,6,68,8,3
345,Glenn Robinson,SF,27,MIL,81,2909,,2%,76%,22%,,2.1,6.6,100,51,100,20,109,13,429,21,65
346,Dennis Rodman*,PF,38,DAL,12,389,,,20%,73%,6%,-11.7,-9.5,9,2,11,4,4,4,29,1,5
347,Carlos Rogers,C,28,HOU,53,1101,,,2%,53%,46%,-11.2,-13.8,29,13,37,2,56,9,92,14,22
348,Rodney Rogers,PF,28,PHO,82,2286,,,13%,73%,15%,10.3,10.6,66,36,119,36,106,28,369,21,68
349,Roy Rogers,PF,26,DEN,40,355,,,3%,57%,40%,-1.0,1.9,1,5,24,1,19,1,20,2,9
350,Sean Rooks,C,30,DAL,71,1001,,,,6%,94%,-6.0,-3.9,43,10,96,10,42,14,147,13,24
351,Jalen Rose,SF,27,IND,80,2978,,20%,79%,,,5.5,-3.3,85,35,101,45,106,22,738,27,43
352,Malik Rose,PF,25,SAS,74,1341,,,3%,96%,1%,4.5,-4.5,38,18,102,25,76,23,107,19,53
353,Michael Ruffin,PF,23,CHI,71,975,,,5%,93%,2%,-9.2,3.2,23,16,87,4,33,10,97,4,19
354,Bryon Russell,SF,29,UTA,82,2900,,3%,95%,3%,,9.0,16.0,44,14,99,23,113,50,325,22,53
355,Arvydas Sabonis*,C,35,POR,66,1688,,,,,100%,9.7,3.2,53,16,94,20,76,13,260,15,24
356,John Salley,C,35,LAL,45,303,,,,20%,80%,-0.9,-9.8,8,4,29,4,8,8,55,0,8
357,Detlef Schrempf,SF,37,POR,77,1662,,,44%,55%,2%,7.4,-0.7,57,18,89,15,68,12,432,12,22
358,Dennis Scott,SF,31,VAN,66,1263,,,92%,8%,,-4.8,0.3,15,4,49,5,19,7,151,2,18
359,Malik Sealy,SF,29,MIN,82,2392,,46%,52%,2%,,8.1,12.3,52,20,81,18,80,14,410,12,55
360,Brian Shaw,SG,33,LAL,74,1249,36%,63%,1%,,,5.0,-4.7,49,6,47,7,15,2,437,4,18
Rk,Player,Pos,Age,Tm,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
361,Dickey Simpkins,PF,27,CHI,69,1651,,,,88%,12%,-13.1,-2.5,32,46,104,17,49,37,216,10,39
362,Brian Skinner,PF,23,LAC,33,775,,,4%,75%,21%,-6.5,6.6,11,11,35,6,31,10,27,3,21
363,Joe Smith,C,24,MIN,78,1975,,,,21%,80%,3.1,-0.3,36,33,152,25,96,64,188,17,43
364,Michael Smith,SF,27,WAS,46,1145,,,80%,20%,,-5.7,-3.3,21,8,72,6,48,23,123,9,31
365,Steve Smith,SG,30,POR,82,2689,1%,98%,1%,,,10.0,6.6,39,24,61,38,92,10,467,19,43
366,Rik Smits,C,33,IND,79,1852,,,,,100%,1.8,-8.7,39,27,132,28,75,20,202,21,43
367,Eric Snow,PG,26,PHI,82,2866,100%,,,,,1.3,0.6,113,26,92,15,58,47,1322,12,42
368,Felton Spencer,C,32,SAS,26,149,,,,,100%,2.1,-5.6,2,1,17,4,11,0,7,0,10
369,Latrell Sprewell,SF,29,NYK,82,3276,,27%,72%,1%,,3.0,5.7,99,48,62,29,139,20,748,29,87
370,Ryan Stack,PF,24,CLE,25,198,,,4%,59%,38%,-8.9,-3.1,4,4,29,7,9,5,11,1,13
371,Jerry Stackhouse,SG,25,DET,82,3148,1%,72%,27%,,,-1.4,-6.7,122,82,53,36,250,19,824,40,107
372,John Starks,SG,34,TOT,37,1190,4%,94%,3%,,,-4.0,7.2,36,14,32,9,20,11,383,7,13
372,John Starks,SG,34,GSW,33,1108,1%,97%,3%,,,-3.8,7.3,35,13,30,8,18,11,359,6,13
372,John Starks,SG,34,CHI,4,82,46%,54%,,,,-6.0,5.7,1,1,2,1,2,0,24,1,0
373,Vladimir Stepania,C,23,SEA,30,202,,,,,100%,-9.0,-11.4,6,2,15,7,19,5,7,4,8
374,Joe Stephens,SF,27,VAN,13,181,,26%,73%,1%,,5.4,11.0,3,2,7,0,2,0,23,0,5
375,Michael Stewart,C,24,TOR,42,389,,,1%,25%,74%,-8.0,-9.3,4,3,36,7,12,6,14,4,7
